Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i11016929,"New York : Norton, c1986.",305.26 E68,9,,  -  -    ,393023591,"Vital involvement in old age / Erik H. Erikson, Joan M. Erikson, Helen Q. Kivnick.",
i11017090,"Englewood Cliffs, N.J. : Prentice-Hall, c1986.",621.381532 W7225,30,,  -  -    ,013201856X,Designing digital filters / Charles S. Williams.,X
i11017107,"White Plains, N.Y. : Kraus International Publications, c1986.",016.769 M399Ơ,1,,  -  -    ,052762196X (alk. paper),"Old master print references : a selected bibliography / compiled by Lauris Mason, Joan Ludman, Harriet P. Krauss.",X
i11017533,"Reading, Mass. : Addison-Wesley, c1986.",001.64 S264,11,,  -  -    ,201064626,"The mystical machine : issues and ideas in computing / John E. Savage, Susan Magidson, Alex M. Stein.",X
i1101765x,"Reading, Mass. : Addison-Wesley, c1981.",658.3 o93,3,,  -  -    ,201055244,Theory Z : how American business can meet the Japanese challenge / William G. Ouchi.,
i11017788,"[Munich] : Siemens ; Chichester ; New York : Wiley, 1983.",621.380414 Ơ625,13,,  -  -    ,047190368X,Optical communications : a telecommunications review.,X
i1101779x,"New York : McGraw-Hill, c1985.",001.6424 G685P,12,,  -  -    ,0070238499 (pbk.),Schaum's outline of theory and problems of programming with PASCAL / by Byron S. Gottfried.,X
i1101782x,"New York : McGraw-Hill, c1967.",531.015 S855,5,,  -  -    ,,Schaum's outline of theory and problems of theoretical mechanics : with an introduction to Lagrange's equations and Hamiltonian theory / by Murray R. Spiegel.,X
i11017983,"Englewood Cliffs, N.J. : Prentice-Hall, c1987.",670.42 A729,4,,  -  -    ,013555814X : $35.95,"Manufacturing organization and management / Harold T. Amrine, John A. Ritchey, Colin L. Moodie.",X
i11017995,"Englewood Cliffs, N.J. : Prentice-Hall, c1987.",670.42 A729,2,,  -  -    ,013555814X : $35.95,"Manufacturing organization and management / Harold T. Amrine, John A. Ritchey, Colin L. Moodie.",X
i11018008,"Homewood, Ill. : R.D. Irwin, 1985.",657 A628F4,5,,  -  -    ,256029628,"Fundamentals of management accounting / Robert N. Anthony, Glenn A. Welsch, James S. Reece.",
i1101801x,"New York : Macmillan ; London : Collier Macmillan, c1987.",604.2 G455,26,,  -  -    ,23427604,Engineering graphics / Frederick E. Giesecke ... [et al.].,
i11018082,"Englewood Cliffs, N.J. : Prentice Hall, c1986.",620.0042 S241,1,,  -  -    ,133773264,"Handbook of design automation / Steve Sapiro, Robert J. Smith, II.",X
i11018094,"Englewood Cliffs, NJ : Prentice Hall, c1985.",620.0042 C121,17,,  -  -    ,131101986,"CAD, principles and applications / Paul C. Barr ... [et al.].",X
i1101815x,"Englewood Cliffs, N.J. : Prentice-Hall, 1986.",001.6425 T164,52,,  -  -    ,136374069,Operating systems : design and implementation / Andrew S. Tanenbaum.,
i11018252,"Homewood, Ill. : R.D. Irwin, 1985.",658.5 H498,5,,  -  -    ,256030324,"Production/operations management / Thomas E. Hendrick, Franklin G. Moore.",
i11018264,"Homewood, Ill. : R.D. Irwin, 1984.",657.42 D278,0,,  -  -    ,256027897,"Cost accounting / Edward B. Deakin, Michael W. Maher.",
i11018276,"Totowa, N.J. : Rowman & Allanheld, 1984.",003 W4325,13,,  -  -    ,865981086,A practical guide to designing expert systems / Sholom M. Weiss and Casimir A. Kulikowski.,X
i11018288,"Plano, Tex. : Business Publications, 1985.",658.5 S371,8,,  -  -    ,025603074X,Operations management : productivity and quality / Richard J. Schonberger.,X
i1101829x,"Wokingham, England ; Reading, Mass. : Addison-Wesley, c1986.",001.64 A538,10,,  -  -    ,201144018,The architecture of microprocessors / Francois Anceau and the IMAG Computer Architecture Group ; translated by Manissa J. Dobree Wilson and Derek Milligan.,ONLY PRATT
i11018343,"Washington, D.C. : Congress of the U.S., Office of Technology Assessment : For sale by the Supt. of Docs., U.S. G.P.O., [1984]",303.4834 C738,30,,  -  -    ,$14.00,"Computerized manufacturing automation : employment, education, and the workplace.",
i11018896,"New York : Norton, c1986.",330.9 S797,2,,  -  -    ,0393302555 (pbk),"State of the world, 1986 : a Worldwatch Institute report on progress toward a sustainable society / project director, Lester R. Brown ; project associate, Edward C. Wolf ; editor, Linda Starke.",X
i11018914,"Boston : Pitman Advanced Pub. Program, 1984.",512.02854 R187,3,,  -  -    ,0273086324 (pbk.),Computer algebra in applied mathematics : an introduction to MACSYMA / R.H. Rand.,X
i11019049,"New York : Thames and Hudson, 1973.",299.514 R262,39,1,  -  -    ,0500810028 (pbk.),Tao : the Chinese philosophy of time and change / Philip Rawson and Laszlo Legeza.,X
i11019086,"New York : W.H. Freeman, c1985.",327.174 A7346,6,,  -  -    ,071671728X;0716717298 (pbk.),"Arms control and the arms race : readings from Scientific American / with introductions by Bruce Russett, Fred Chernoff.",X
i11019359,"Rockville, Md. : Computer Science Press, c1985.",001.6424 G311,34,,  -  -    ,0881751111 (pbk.),"C for personal computers : IBM PC, AT&T PC 6300, and compatibles / Narain Gehani.",ONLY PRATT
i11019360,"New York : Longman, c1985.",001.51 D622,8,,  -  -    ,0582285224 (pbk.),"The coming information age : an overview of technology, economics, and politics / Wilson P. Dizard.",X
i11019402,"Washington, D.C. : ULI--Urban Land Institute, c1985.",307.12 D751,3,,  -  -    ,087420643X (pbk.),"Downtown linkages / Douglas Porter, editor ; Geraldine Bachman, project manager.",X
i11019414,"Washington, D.C. : ULI--the Urban Land Institute, in association with Lincoln Institute of Land Policy, c1986.",307.14 G884,0,,  -  -    ,0874206553 (pbk.),"Growth management : keeping on target? / Douglas R. Porter, editor.",X
i11020404,"Englewood Cliffs, N.J. : Prentice-Hall, c1985.",519.5 M133,2,,  -  -    ,138449031,Statistical methods for engineers / Richard H. McCuen.,
i11020428,"Claremont, Calif. : Regina Books, c1986.",327.73056 K96,1,,  -  -    ,0941690180;0941690199 (pbk.),The Palestinian problem and United States policy : a guide to issues and references / text by Bruce R. Kuniholm ; bibliographical essay by Michael Rubner.,X
i11020490,"New York : Whitney Library of Design, 1986.",621.322 S647,52,,  -  -    ,823070808,"Bringing interiors to light : the principles and practices of lighting design / Fran Kellogg Smith, Fred J. Bertolone ; edited by Diane Caselle Hines.",X
i11020520,"New York : J. Wiley, c1987.",540.72 M232H2,0,,  -  -    ,471867675,"How to find chemical information : a guide for practicing chemists, educators, and students / Robert E. Maizell.",
i11020751,"[Washington, D.C.] : U.S. Dept. of the Interior, National Park Service, Preservation Assistance Division : For sale by the Supt. of Docs., U.S. G.P.O., 1984.",693.893 S643,1,,  -  -    ,,Moisture problems in historic masonry walls : diagnosis and treatment / [by Baird M. Smith].,
i11020787,"Milano : Electa, c1984.",391.0904 F745N,3,,  -  -    ,8843510797,Fortuny nella Belle Epoque / testi di Cristina Nuzzi ... [et al.].,ONLY PRATT
i11020994,"New York : P. Bedrick Books, 1985.",299.7 B961N1,32,1,  -  -    ,087226016X,North American Indian mythology / Cottie Burland.,X
i11021287,"New York, N.Y. : Sheridan Square Publications, c1984.",327.12 B393,10,,  -  -    ,0940380056;0940380048 (pbk.),Secret contenders : the myth of cold war counterintelligence / by Melvin Beck ; introduction by Thomas Powers.,X
i1102138x,"New York : International University Press, c1977.",618.92 W776P,4,,  -  -    ,823641376,The piggle : an account of the psychoanalytic treatment of a little girl / D. W. Winnicott ; edited by Ishak Ramzy.,X
i11021548,"Philadelphia : New Society Publishers ; London ; Washington, D.C. : Published in cooperation with the International Institute for Environment and Development, c1986.",363.7096 T583,7,,  -  -    ,0865710821;0865710813 (pbk.),"Africa in crisis : the causes, the cures of environmental bankruptcy / by Lloyd Timberlake; edited by Jon Tinker.",X
i11021895,"New York : Harper & Row, c1985.",303.4834 S571,5,,  -  -    ,006039045X : $16.50,The high cost of high tech : the dark side of the chip / by Lenny Siegel and John Markoff.,X
i11021901,"Englewood Cliffs, N.J. : Prentice-Hall, c1985.",384 K29,11,,  -  -    ,139023704,"Teleconferencing : linking people together electronically / Kathleen Kelleher, Thomas B. Cross.",X
i11021925,"New York : McGraw-Hill, 1985.",574.8732 G846,35,,  -  -    ,70247404,In search of the double helix : quantum physics and life / John Gribbin.,X
i11021986,"Englewood Cliffs, N.J. : Prentice-Hall, c1984.",658.478 F535,8,,  -  -    ,134647270,Information systems security / Royal P. Fisher.,
i11023405,"New York, McGraw-Hill [1968]",621.319 C541,1,1,  -  -    ,,"Schaum's outline of theory and problems of transmission lines, by Robert A. Chipman.",
i11023466,"New York, Schaum Pub. [1965]",512 A977,1,,  -  -    ,,Schaum's outline of theory and problems of modern algebra / by Frank Ayres.,
i11023508,"New York, McGraw-Hill [c1969]",516.7 L767,2,,  -  -    ,,"Schaum's outline of theory and problems of differential geometry. [Including 500 solved problems, completely solved in detail] by Martin M. Lipschutz.",
i11023661,"White Hall, Va. : Betterway Publications, c1985.",331.702 R968,5,,  -  -    ,0932620604 (pbk.),Careers without college : no B.S. necessary / Jo Ann Oritt Russo.,ONLY PRATT
i11023685,"New York, McGraw-Hill [1971]",515.62 S855,24,,  -  -    ,70602182,"Schaum's outline of theory and problems of calculus of finite differences and difference equations, by Murray R. Spiegel.",
i11023909,"New York : McGraw-Hill, c1981.",620.16 S664,0,,  -  -    ,70585601,Structure and properties of engineering alloys / William F. Smith.,
i11023922,"New York, Schaum Pub. Co. [1952]",515.35 A977,18,,  -  -    ,,Schaum's outline of theory and problems of differential equations.,
i11023983,"New York, McGraw-Hill [c1973]",515.35 B869,30,,  -  -    ,70080097,"Schaum's outline of modern introductory differential equations, with Laplace transforms, numerical methods, matrix methods [and] eigenvalue problems.",X
i11023995,"New York : McGraw-Hill, c1983.",621.302 G982,33,1,  -  -    ,0070252408 (pbk.),Schaum's outline of theory and problems of basic electricity / by Milton Gussow.,ONLY PRATT
i11024112,"New York : McGraw-Hill, c1976.",512.02 L767,1,,  -  -    ,70379815,Schaum's outline of theory and problems of discrete mathematics / by Seymour Lipschutz.,
i11024136,"New York, McGraw-Hill [c1960]",512 R4985,7,,  -  -    ,70522448,Schaum's principles and problems of elementary algebra.,X
i11024148,"New York : Schaum Pub. Co., c1964.",620.00212 H894,25,,  -  -    ,,Basic equations of engineering science / by William F. Hughes and Eber W. Gaylord.,
i11024197,"New York : Russell & Russell, 1975.",184.1 L822p,8,,  -  -    ,0846217376 : $20.00,Plato's theory of art / by Rupert C. Lodge.,X
i11024458,"Brighton : Royal Pavilion Art Gallery and Museums ; Bath : City Council, 1985.",391.0942 H333,0,,  -  -    ,0950237280 (Brighton);0901303186 (Bath),Norman Hartnell.,X
i11024653,"Cambridge [Cambridgeshire] ; New York : Cambridge University Press ; Paris : Unesco, 1986.",609.17671 H344,2,,  -  -    ,521263336,"Islamic technology : an illustrated history / Ahmed Y. al- Hassan, Donald R. Hill.",
i11025311,"New York : Elsevier, c1986.",658.478 S413,10,1,  -  -    ,444009728,Computer crime and business information : a practical guide for managers / James A. Schweitzer.,X
i11025347,"New York : Wiley, c1987.",625.7 W952H5,27,,  -  -    ,471826243,"Highway engineering / Paul H. Wright, Radnor J. Paquette.",
i11025372,"Washington, D.C. : U.S. Dept. of Justice : For sale by Supt. of Docs., U.S. G.P.O., [1986]",363.47 U58,4,,  -  -    ,,Attorney General's Commission on Pornography : final report.,
i11025384,"Washington, D.C. : U.S. Dept. of Justice : For sale by Supt. of Docs., U.S. G.P.O., [1986]",363.47 U58,5,,  -  -    ,,Attorney General's Commission on Pornography : final report.,
i11025797,"Homewood, Ill. : Dow Jones-Irwin, 1986.",651.8 G692,10,,  -  -    ,870946676,Intelligent buildings : strategies for technology and architecture / by Michelle D. Gouin and Thomas B. Cross.,ONLY PRATT
i1102589x,"New York : Holt, Rinehart, and Winston, c1986.",658.15 K64,6,,  -  -    ,30703468,Engineering and managerial economics / Ira H. Kleinfeld.,ONLY PRATT
i11026546,"Garden City, N.Y., Doubleday, 1969.",341.23 H224B,1,,  -  -    ,5.95,Dag Hammarskjold: strictly personal; a portrait.,X
i11026650,"Chichester ; New York : Wiley, c1985.",541.224 M984W2,4,,  -  -    ,0471907596;047190760X (pbk.),"The chemical bond / John N. Murrell, Sydney F. Kettle, John M. Tedder.",X
i11026716,"Rockville, Md. : Computer Science Press, c1986.",621.381958 M339,7,,  -  -    ,881750646,Principles of computer design / Leonard R. Marino.,
i11026765,"New York : McGraw-Hill, c1986.",604.2 F87E13,31,,  -  -    ,70221618,"Engineering drawing and graphic technology / Thomas E. French, Charles J. Vierck, Robert J. Foster.",
i11026777,"New York : McGraw-Hill, c1986.",604.2 F87E13,32,,  -  -    ,70221618,"Engineering drawing and graphic technology / Thomas E. French, Charles J. Vierck, Robert J. Foster.",
i11026819,"New York : MacMillan, c1986.",539 C912,5,,  -  -    ,25214403,The second creation : makers of the revolution in twentieth- century physics / Robert P. Crease and Charles C. Mann.,X
i11026856,"New York : Wiley, c1984.",693.5 P239S5,34,,  -  -    ,471803499,Simplified design of reinforced concrete / Harry Parker.,
i11026947,"Boston, Mass. : Breton, c1985.",686.2 R932,7,,  -  -    ,534041973,Printing estimating : principles and practices / Philip Kent Ruggles.,
i11027058,"New York, Scribner [1961]",070.92 H436,4,,  -  -    ,,"Citizen Hearst, a biography of William Randolph Hearst.",
i11027174,"New Haven : Yale University Press, 1975.",325.3 B619,8,,  -  -    ,300018215,Colonial development : an econometric study / Thomas B. Birnberg and Stephen A. Resnick.,X
i11027216,"Cambridge, Mass. : Harvard University Press, 1985.",569 S965,5,,  -  -    ,674637771,On the track of Ice Age mammals / Antony J. Sutcliffe.,
i11027228,"New York : Wiley, c1986.",628.1 H224W2,4,,  -  -    ,471056502,Water and wastewater technology / Mark J. Hammer.,
i11027460,"Englewood Cliffs, N.J. : Prentice-Hall, c1985.",658.150285 T462,14,,  -  -    ,0133153185 (pbk.),Financial decision making with VisiCalc and SuperCalc / Tom E. Thomas.,ONLY PRATT
i11027502,"New York : McGraw-Hill, c1978.",658 D139M4,6,,  -  -    ,70151881,Management : theory and practice / Ernest Dale.,
i11027666,"Austin, University of Texas Press, 1954.",192 H921zM,2,,  -  -    ,,The life of David Hume.,
i11027733,"Chicago Advertising Publications, 1966.",659.1 H793,2,,  -  -    ,,My life in advertising [and] Scientific advertising.,X
i11027757,"New York, Viking Press [1967]",191.9 J29A,1,,  -  -    ,,William James; a biography.,
i11027897,"Boston : Beacon Press, c1986.",509.22 A398,4,,  -  -    ,0807067318 (pbk.);080706730X (hard),Hypatia's heritage : a history of women in science from antiquity through the nineteenth century / Margaret Alic.,X
i1102799x,"Voorhees, N.J. : SourceFinders ; Maple Shade, N.J. : distributed by Asbestos Control Technology, c1984, 1982.",614.85 C764,7,,  -  -    ,0917097017 [pbk.],Controlling asbestos contamination with negative air filtration systems : the U.S. Government's technical data package.,ONLY PRATT
i1102804x,"Englewood Cliffs, N.J. : Prentice-Hall, c1985.",174.90016 J66,6,,  -  -    ,0131640054 (pbk.),Computer ethics / Deborah G. Johnson.,X
i11028051,"Beaverton, Or. : Dilithium Press, c1983.",371.3944 W734,7,,  -  -    ,0880560657 (pbk.),"Computers, teaching, and learning : an introduction to computers in education / Jerry W. Willis, D. LaMont Johnson, Paul N. Dixon.",X
i11028270,"Syracuse, N.Y.] Syracuse University Press [1969]",331.88 H427C,0,,  -  -    ,6.95,Big Bill Haywood and the radical union movement [by] Joseph R. Conlin.,
i11028361,"New York, McGraw-Hill [1965]",262.13 J62J,3,1,  -  -    ,,Journal of a soul [by] Pope John XXIII. Translated by Dorothy White.,
i11028452,"Columbus : Merrill Pub. Co., c1986.",651.82 I44,15,,  -  -    ,0675206111 (pbk.),WordStar for the IBM PC / Lon Ingalsbe.,ONLY PRATT
i11028750,"New York, McGraw-Hill [c1966]",510 L767,30,,  -  -    ,70379874,Schaum's outline of theory and problems of finite mathematics.,
i11028841,"Cambridge [Cambridgeshire] ; New York : Cambridge University Press, 1985.",530.41 B637S2,6,,  -  -    ,0521309328;0521313910 (pbk.),Solid state physics / J.S. Blakemore.,X
i11028865,"London : Royal Society of Chemistry, c1985.",540.9 R295,1,,  -  -    ,851869173,Recent developments in the history of chemistry / editor and senior author C.A. Russell ; authors R.G.W. Anderson ... [et al.],X
i11028877,"Reston, Va. : Reston Pub. Co., c1986.",621.3813 R686,22,,  -  -    ,835943909,Microwave technology / Dennis Roddy.,
i11028890,"Englewood Cliffs, N.J. : Prentice-Hall, c1986.",621.3813 S451,22,,  -  -    ,135816122,"Microwave theory, components, and devices / John A. Seeger.",X
i1102933x,"Chicago, Ill. : Institute of Financial Education ; Danville, Ill. : Interstate Printers and Publishers, c1983.",693 S352C5,20,1,  -  -    ,912857080,"Construction : principles, materials & methods / Harold B. Olin, John L. Schmidt, Walter H. Lewis.",
i11029390,"Geneva : International Labour Office, 1985.",614.85 S128,7,,  -  -    ,9221051749,Safety in the use of asbestos : fourth item on the agenda.,X
i11029997,"[New York, Art Direction Book Co.]",659.0688 C323BO,48,,  -  -    ,,The Book of American trade marks.,
i11030033,"[New York, Art Direction Book Co.]",659.0688 C323BO,29,,  -  -    ,,The Book of American trade marks.,
i11030069,"Ashland, Ky. : Century Communications Unlimited, 1972-1977.",659.0688 C323B,65,1,  -  -    ,,The book of American trade marks. Edited by David E. Carter.,
i11030318,"Englewood Cliffs, NJ : Prentice-Hall, c1985.",658.514 G684,5,,  -  -    ,132244527,"The economics of computers : costs, benefits, policies, and strategies / C.C. Gotlieb.",X
i11030331,"Englewood Cliffs, N.J. : Prentice-Hall, c1987.",621.38 T267,9,,  -  -    ,139024042,"Telecommunications measurements, analysis, and instrumentation / Kamilo Feher and engineers of Hewlett-Packard Ltd.",ONLY PRATT
i11030422,"New York, Simon and Schuster [1968]",335.4 M392zP,9,1,  -  -    ,,Marx [by] Robert Payne.,
i11030483,"University of Illinois Press, 1953.",361.24 G619,2,,  -  -    ,,Impatient crusader.,
i11030835,"Rockville, Md. : Computer Science Press, c1986.",621.38 L811,3,,  -  -    ,088175143X,"Local area & multiple access networks / editor, Raymond L. Pickholtz.",X
i11031293,"New York : C. Scribner's sons, 1953.",629.13 L742S,3,,  -  -    ,,The Spirit of St. Louis / Charles A. Lindbergh.,
i11031323,"New York, Simon and Schuster [1968]",530.092 L419D,9,,  -  -    ,7.5,Lawrence and Oppenheimer.,
i11032352,"Garden City, N. Y., Doubleday, 1959.",629.13 L742D,1,,  -  -    ,,The hero: Charles A. Lindbergh and the American dream.,
i11033411,"Rockville, MD : Computer Science Press, c1987.",621.38 M649,12,,  -  -    ,0881750948 (v. 1);0881751766 (v. 2),"Digital transmission systems and networks / Michael J. Miller, Syed V. Ahamed.",X
i11033423,"Beverly Hills : Sage Publications, c1986.",307.76 F996,5,,  -  -    ,0803926200 0803926201;0803926219 (pbk.),The Future of winter cities / edited by Gary Gappert.,X
i11033447,"New York : Chemical Pub. Co., 1986.",666.92 P427R2,0,,  -  -    ,820603147,The rotary cement kiln / by Kurt E. Peray.,
i11033526,"New Haven : Yale University Press, c1987.",370.973 M681A,5,,  -  -    ,0300036655 (alk. paper),Lucy Sprague Mitchell : the making of a modern woman / Joyce Antler.,X
i11034063,"Oxford [Oxfordshire] ; New York : Oxford University Press, 1985.",082 O98,5,,  -  -    ,192141341,The Oxford book of ages / chosen by Anthony and Sally Sampson.,X
i11034397,"Washington, D.C. : IEEE Computer Society Press ; Los Angeles, CA : order from IEEE Computer Society, c1987.",621.381952 I61,12,,  -  -    ,0818607653 (pbk.),"1987 conference proceedings / Sixth Annual International Phoenix Conference on Computers and Communications, February 25-27, 1987, SunBurst Resort Hotel & Conference Center, Scottsdale, Arizona ; edited by Oris Friesen, Forouzam Golshani ; sponsored by Institute of Electrical and Electronics Engineers, in conjunction with IEEE Computer Society ... [et al.].",X
i11034841,"New York, N.Y. : Yourdon Press, c1980.",003 P133,2,,  -  -    ,0917072170 (pbk.),The practical guide to structured systems design / Meilir Page- Jones.,X
i11034877,"Boston : Prindle, Weber & Schmidt, c1986.",515 G665,2,,  -  -    ,0871509504 (pbk.),Calculus and the computer / Sheldon P. Gordon.,X
i11034932,"New York : Paragon House, c1985.",210 S658T,15,,  -  -    ,0913757489 (pbk.),Technology and cosmogenesis / Paolo Soleri.,X
i11036291,"New York, Harcourt, Brace [1951]",330.92 K44zH,0,,  -  -    ,,The life of John Maynard Keynes.,
i11036357,"New York, Macmillan, 1953.",324.273 L165,0,,  -  -    ,,"Robert M. La Follette, June 14, 1855-June 18, 1925. Chapters I- XXVI by Belle Case La Follette and chapters XXVII-LXXII by Fola La Follette.",
i11036369,"New York, Macmillan, 1953.",324.273 L165,0,,  -  -    ,,"Robert M. La Follette, June 14, 1855-June 18, 1925. Chapters I- XXVI by Belle Case La Follette and chapters XXVII-LXXII by Fola La Follette.",
i11037209,"New York, D. Lewis [1970]",070.92 L784,0,,  -  -    ,912012021 8.95,"Horace Liveright, publisher of the twenties.",
i11037258,"New York : Oxford University Press, 1986.",302.234 S334I,4,,  -  -    ,0195205146 (pbk. : alk. paper),Information and the crisis economy / Herbert I. Schiller.,X
i11037532,"Voorhees, N.J. : SourceFinders Information Corp., 1985.",363.738 F792,11,,  -  -    ,,Asbestos abatement & removal : legal considerations and planning / by Lloyd A. Fox.,ONLY PRATT
i1103791x,"Karachi ; New York : Oxford University Press, 1984.",338.9549 A286,2,,  -  -    ,0195773160 (pbk.),"The management of Pakistan's economy, 1947-82 / Viqar Ahmed and Rashid Amjad.",X
i11037921,"New York : Vintage Books, 1987, c1985.",520 F453,11,,  -  -    ,0394742788 (pbk.),"The invisible universe : probing the frontiers of astrophysics / George B. Field, Eric J. Chaisson ; astronomical images and descriptions by Thomas P. Stephenson.",X
i11038007,"New York : Wiley, c1986.",530.12 J82,5,,  -  -    ,0471817511 (pbk.),Quantum mechanics in simple matrix form / Thomas F. Jordan.,X
i11038019,"Cambridge, Mass. : Belknap Press, 1983.",342.730853 P821,4,,  -  -    ,674872320,Technologies of freedom / Ithiel de Sola Pool.,
i11038020,"New York : Collier Books, c1982.",378.1553 W727,0,,  -  -    ,0020159404 (pbk.),How to get into and finance graduate and professional schools : a step-by-step guide for current and returning students / Stephen J. Williams.,X
i11038056,"London ; Boston : Butterworths, 1986.",692 C167I5,17,,  -  -    ,0408025409 (pbk.),Introduction to building management / R.E. Calvert.,ONLY PRATT
i1103807x,"Geneva : International Labour Office, 1984.",614.85 S128I,8,,  -  -    ,9221038726 (pbk.),Safety in the use of asbestos.,X
i11038081,"New York : Wiley, c1985.",658.054 H195,2,,  -  -    ,0471825794 (pbk.),"Computer data center design : a guide to planning, designing, constructing, and operating computer data centers / Robert F. Halper.",X
i11038093,"New York : Wiley, c1985.",658.054 H195,0,,  -  -    ,0471825794 (pbk.),"Computer data center design : a guide to planning, designing, constructing, and operating computer data centers / Robert F. Halper.",X
i1103810x,"New York : Wiley, c1985.",658.054 H195,2,,  -  -    ,0471825794 (pbk.),"Computer data center design : a guide to planning, designing, constructing, and operating computer data centers / Robert F. Halper.",X
i1103824x,"Los Angeles : Price/Stern/Sloan Publishers, 1984.",323.44 B592,5,,  -  -    ,0843108495 (pbk.),The Big Brother book of lists / Robert Ellis Smith ... [et al.] ; cartoons by Bill Mauldin and Paul Conrad.,ONLY PRATT
i11038263,"Detroit, Wayne State University Press, 1966.",629.222 L537,2,,  -  -    ,,Master of precision: Henry M. Leland [by] Mrs. Wilfred C. Leland with Minnie Dubbs Millbrook. With an introd. by Allan Nevins and Frank E. Hill.,
i11038494,"New York, Macmillan Co., 1949.",204 L673WA,3,,  -  -    ,,C. S. Lewis: apostle to the skeptics.,
i11038524,"Grand Rapids, Mich. : W.B. Eerdmans Pub. Co., 1967.",204 L673L,5,,  -  -    ,080281428X;9780802814289,Letters to an American lady / C.S. Lewis ; edited by Clyde S. Kilby.,X
i11038573,"Philadelphia, University of Pennsylvania Press [1963]",361.24 L793D,1,,  -  -    ,,Henry Demarest Lloyd and the empire of reform.,X
i11038597,"New York, Knopf, 1953.",327.3 L822G,0,,  -  -    ,,"Henry Cabot Lodge, a biography.",
i11038627,"New York, Random House [c1938]",331.87 L674S,0,,  -  -    ,,Sit down with John L. Lewis.,X
i11039425,"Brooklyn, T. Gaus' Sons [c1968]",610.92 L735,0,,  -  -    ,3,"Dr. Linacre, 1460-1524, by Ethel King.",
i11039966,"Burlington, Mass. : Digital Press, c1985.",001.64404 M169,11,,  -  -    ,0932376797 (pbk.),Local area networks : an introduction to the technology / John E. McNamara.,X
i11040166,[New York] Pantheon Books [1948],398.2 Z72,2,1,  -  -    ,,The king and the corpse; tales of the soul's conquest of evil; ed. by Joseph Campbell.,
i11040208,"New York : Viking Press, 1976.",382.0973 T153,2,,  -  -    ,670748579,Voyaging to Cathay : Americans in the China trade / Alfred Tamarin and Shirley Glubok.,X
i1104035x,"New York : Crowell, c1976.",306.76 K19,2,,  -  -    ,0690011652 (pbk.);06900116404,Gay American history : lesbians and gay men in the U.S.A. : A documentary / by Jonathan Katz.,X
i11041092,"Princeton, N.J., Princeton University Press, 1964.",189 W423,5,,  -  -    ,,A short history of medieval philosophy.,
i11041742,"New York : Scientific American Library : distributed by W.H. Freeman, c1984.",536.7 A874,6,,  -  -    ,071675004X,The second law / P.W. Atkins.,X
i1104178x,"New York : McGraw-Hill, 1974.",512.943 A977,6,,  -  -    ,70843791,Schaum's outline of theory and problems of matrices / by Frank Ayres.,
i11042461,"[n. p.] Crescent Books, Inc., 1959.",190 R961W1,4,,  -  -    ,,"Wisdom of the West; a historical survey of Western philosophy in its social and political setting, [by] Bertrand Russell. Editor: Paul Foulkes. Designer: Edward Wright. With ten compositions by John Piper.",
i11042473,"[n. p.] Crescent Books, Inc., 1959.",190 R961W1,6,,  -  -    ,,"Wisdom of the West; a historical survey of Western philosophy in its social and political setting, [by] Bertrand Russell. Editor: Paul Foulkes. Designer: Edward Wright. With ten compositions by John Piper.",
i11042485,"[n. p.] Crescent Books, Inc., 1959.",190 R961W1,0,0,  -  -    ,,"Wisdom of the West; a historical survey of Western philosophy in its social and political setting, [by] Bertrand Russell. Editor: Paul Foulkes. Designer: Edward Wright. With ten compositions by John Piper.",
i11042813,"[S.l. : s.n.], 1987.",307.76 C734,18,,  -  -    ,,"New York ascendant : the Commission on the Year 2000 / Robert F. Wagner, Jr., chair ... [et al.].",X
i11042825,"[S.l. : s.n.], 1987.",307.76 C734,0,0,  -  -    ,,"New York ascendant : the Commission on the Year 2000 / Robert F. Wagner, Jr., chair ... [et al.].",X
i11043155,"New York : McGraw-Hill, c1976.",531 B415M3,41,,  -  -    ,0070042713 (Statics),"Mechanics for engineers / Ferdinand P. Beer, E. Russell Johnston, Jr.",X
i11044731,"Oxford : Blackwell Scientific, 1985.",660.62 B615,4,,  -  -    ,0632010290 (cased);0632010347 (pbk),"Biotechnology : principles and applications / edited by I.J. Higgins, D.J. Best & J. Jones.",X
i11045358,"New York : Harper & Row, c1985.",621.3192 B288,21,1,  -  -    ,60404639,Electric circuit analysis / Robert A. Bartkowiak.,
i11045383,"[Washington, D. C.] : C.B.S., 1976, c1973.",069 S419o,5,,  -  -    ,30113164,Official guide to the Smithsonian.,
i11045607,"New York : Norton, c1987.",121 O77,3,,  -  -    ,393024016,Psychological investigations / Jose Ortega y Gasset ; translated by Jorge Garcia-Gomez.,
i11045735,"Cleveland, World Pub. Co. [1968]",659.1 B168,5,,  -  -    ,,The permissible lie; the inside truth about advertising.,X
i11045930,"New York : Pantheon Books, c1987.",613.71 M277,29,,  -  -    ,394549724,"Sports fitness and training / Richard Mangi, Peter Jokl, O. William Dayton.",X
i11046260,"Belmont, Calif. : Wadsworth Pub. Co., c1980.",100 B281,7,,  -  -    ,534007678,"Philosophy, a text with readings / Vincent Barry.",ONLY PRATT
