Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10868677,"Chicago : The University of Chicago Press, 1960.",301.34 R315,0,,  -  -    ,,The little community : and Peasant society and culture / by Robert Redfield.,
i1086877x,"London, Macmillan and Co., limited; New York, The Macmillan Company, 1906-10.",426 S15,2,,  -  -    ,,"A history of English prosody from the twelfth century to the present day, by George Saintsbury ...",
i10868781,"London, Macmillan and Co., limited; New York, The Macmillan Company, 1906-10.",426 S15,2,,  -  -    ,,"A history of English prosody from the twelfth century to the present day, by George Saintsbury ...",
i10868793,"London, Macmillan and Co., limited; New York, The Macmillan Company, 1906-10.",426 S15,2,,  -  -    ,,"A history of English prosody from the twelfth century to the present day, by George Saintsbury ...",
i10869219,"Park Ridge, N.J. : Noyes Data Corp., 1977.",665.772 L218U,2,,  -  -    ,0815506708 : $36.00,Underground coal gasification / George H. Lamb.,X
i10869268,"New York : R. R. Bowker, 1977.",070.573 B468,0,1,  -  -    ,835210332,A candid critique of book publishing / by Curtis G. Benjamin.,X
i10869359,"New York : Simon and Schuster, c1978.",301.411 C524,4,1,  -  -    ,671229397,About men : a psycho-sexual meditation / by Phyllis Chesler.,
i10869402,"New York : Harper & Brothers Publishers, 1912.",070.50973 H295H,0,,  -  -    ,,The house of Harper : a century of publishing in Franklin Square / by J. Henry Harper ; with portraits.,
i1086961x,"Oxford, New York, Pergamon Press [1965, c1954]",664.3 A544,0,,  -  -    ,,"Margarine, by A.J.C. Andersen and P.N. Williams.",
i10869669,"Cambridge [Eng.] University Press, 1958.",540.9032 B792B,0,,  -  -    ,,Robert Boyle and seventeenth-century chemistry.,
i10869670,"[Washington, D.C.] : Maple Press Co., [1977]",350.079 B368,9,,  -  -    ,,"The Jefferson awards : National public service awards, a discussion of major issues facing america / Edited by Samuel S. Beard.",ONLY PRATT
i10870040,"New York; London, Harper & Brothers, 1947.",353.5 M133N,0,,  -  -    ,,"The nine young men, by Wesley McCune.",
i10870180,"Reading, Mass. : Addison-Wesley Pub. Co., c1977.",658.406 B396,14,1,  -  -    ,020100335X,"Organizational transitions : managing complex change / Richard Beckhard, Reuben T. Harris.",X
i10870325,"New York : Wiley, c1978.",541.369 B259,27,,  -  -    ,471032387,Handbook of thermochemical data for compounds and aqueous species / Herbert E. Barner and Ricard V. Scheuerman.,X
i10870416,"Austin : University of Texas Press, c1978.",335.83 H846,1,,  -  -    ,0292703317 : $14.95,"Anarchism & the Mexican working class, 1860-1931 / John M. Hart.",X
i10870751,"London : Macmillan, 1932.",290 S915B,14,,  -  -    ,,The Buddha and the Christ : an exploration of the meaning of the universe and of the purpose of human life/ by Burnett Hillman Streeter.,
i10870854,"London : S.P.C.K., 1961.",225 C121,9,,  -  -    ,,The making of Luke-Acts / By Henry J. Cadbury.,
i10871019,"Brooklyn, N. Y. : Assembling Press, 1970-",686 A844,0,,  -  -    ,,Assembling: a collection of otherwise unpublishable manuscripts / compiled by Richard Kostelanetz and Henry Korn.,ONLY PRATT
i10871020,"Brooklyn, N. Y. : Assembling Press, 1970-",686 A844,0,,  -  -    ,,Assembling: a collection of otherwise unpublishable manuscripts / compiled by Richard Kostelanetz and Henry Korn.,ONLY PRATT
i10871044,"Brooklyn, N. Y. : Assembling Press, 1970-",686 A844,,,  -  -    ,,Assembling: a collection of otherwise unpublishable manuscripts / compiled by Richard Kostelanetz and Henry Korn.,ONLY PRATT
i10871056,"Brooklyn, N. Y. : Assembling Press, 1970-",686 A844,,,  -  -    ,,Assembling: a collection of otherwise unpublishable manuscripts / compiled by Richard Kostelanetz and Henry Korn.,ONLY PRATT
i10871214,"New York : Wiley, c1968-1971.",519 F318I3,9,,  -  -    ,0471257087 0471257095,An introduction to probability theory and its applications / William Feller.,
i10871305,"New York : London House & Maxwell, 1969.",655.142 B636,3,,  -  -    ,,Caxton and his world / N. F. Blake.,
i10871548,"New York, Published for the Welfare Council of New York City by Columbia University Press, 1935.",331.85 K35,4,,  -  -    ,,"Social settlements in New York City; their activities, policies, and administration, by Albert J. Kennedy, Kathryn Farra and associates.",
i10871652,"Detroit : Gale Research Co., [1977]",016.707 B942,2,,  -  -    ,810312727,Art education : a guide to information sources / Clarence Bunch.,X
i10871664,"Detroit : Gale Research Co., [1977]",016.707 B942,5,,  -  -    ,810312727,Art education : a guide to information sources / Clarence Bunch.,X
i10871688,"New York : Academic Press, 1978.",671.37 P881,3,,  -  -    ,124284507,"Powder metallurgy processing : new techniques and analyses / edited by Howard A. Kuhn, Alan Lawley ; contributors, George E. Dieter ... [et al.].",X
i10871706,"New York : Times Books, c1977.",301.417 P626,6,,  -  -    ,812907264,Beyond the male myth : what women want to know about men's sexuality : a nationwide survey / Anthony Pietropinto and Jacqueline Simenauer.,
i10871731,"Cambridge, Mass. : Harvard University Press, 1978, 1979 printing.",170 F899,1,,  -  -    ,674769058,Right and wrong / Charles Fried.,
i10871779,"New York : McGraw-Hill, c1978.",332.024 R564,3,,  -  -    ,0070528101 : $8.95,"How to beat the salary trap : 8 steps to financial independence / Richard King Rifenbark, with David Johnson.",ONLY PRATT
i10872176,"Jerusalem : Israel Universities Press, c1972.",327.56 H282,3,,  -  -    ,706511646,Arab attitudes to Israel / Y. Harkabi ; translated [from the Hebrew] by Misha Louvish.,
i10872693,"New York : M. Dekker, c1978.",660.29 N669,3,,  -  -    ,824766903,Predicting the properties of mixtures : mixture rules in science and engineering / Lawrence E. Nielsen.,ONLY PRATT
i10872735,"Berlin ; New York : Springer-Verlag, 1978.",515.42 S454,10,,  -  -    ,387083235,"Integrals and operators / Irving E. Segal, Ray A. Kunze.",
i10873144,"Chicago : University of Chicago Press 1965, c1960.",415 H694,4,1,  -  -    ,,Language change and linguistic reconstruction / Henry M. Hoenigswald.,
i10873168,"London, G. Howe, Ltd., 1932.",070.52 S978A,0,,  -  -    ,,"Authors and the book trade, by Frank Swinnerton.",
i10873193,"New York, Random House [1945]",385 M368,2,,  -  -    ,,"Santa Fe, the railroad that built an empire.",X
i10873594,"Englewood Cliffs, N.J. : Prentice-Hall, c1978.",301.36 M877,3,,  -  -    ,130892270,Bum rap on America's cities : the real causes of urban decay / Richard S. Morris.,
i10873600,"New York : Norton, c1978.",301.36 M468,3,,  -  -    ,393087964,"The builders : houses, people, neighborhoods, governments, money / Martin Mayer.",X
i10873727,"Washington : Smithsonian Institution ; New York : Distributed to the trade by Norton, 1977.",069 S664,2,,  -  -    ,$19.95,"The Smithsonian experience : science, history, the arts ... the treasures of the nation.",
i10873739,"Washington : Smithsonian Institution ; New York : Distributed to the trade by Norton, 1977.",069 S664,2,,  -  -    ,$19.95,"The Smithsonian experience : science, history, the arts ... the treasures of the nation.",
i10873892,"New York, Published for the School for Graduate Studies, Concordia Seminary, St. Louis [by] Bookman Associates, 1964.",221.6 H113,4,,  -  -    ,,"Yahweh versus Baal: a conflict of religious cultures; a study in the relevance of Ugaritic materials for the early faith of Israel, by Norman C. Habel.",ONLY PRATT
i10874100,"New York, Random House [1970]",309.1 G672,5,,  -  -    ,3.95,The block. Photos. and text by Herb Goro.,
i1087446x,"London, Arnold [c1960]",669.6082 H453T,0,,  -  -    ,,"Tin and its alloys, by Ernest S. Hedges, with the collaboration of J.W. Cuthbertson [and others]",
i10874562,"New York, The Macmillan company, 1926.",324.2 O96,0,,  -  -    ,,"The presidential primary, by Louise Overacker...",
i10875426,"New York, H. Holt and Company 1893.",150 J23P,0,,  -  -    ,,"...The principles of psychology, by William James ...",
i10875487,"London, Chapman and Hall [1967]",519.92 J17,2,,  -  -    ,,An introduction to dynamic programming; the theory of multistage decision processes [by] O. L. R. Jacobs.,
i10875542,"New York : Brunner/Mazel, 1967-70.",371.96 D611,2,,  -  -    ,,"Disadvantaged child / Jerome Hellmuth, editor.",
i10875554,"New York, The Macmillan Company, 1934.",330.1 L766,,,  -  -    ,,"The method of freedom, by Walter Lippmann.",
i10875578,"New York : United Nations, 1964.",309.22 U58,1,,  -  -    ,,Problems of social development planning : with special reference to Asia and the Far East.,ONLY PRATT
i10876194,"Boston, Little, Brown [1967]",321.5 B124,1,,  -  -    ,,The theory of democratic elitism; a critique.,
i10876236,"New York, Twentieth Century Fund, 1968.",330.95 M998,2,,  -  -    ,,Asian drama; an inquiry into the poverty of nations.,
i10876248,"New York, Twentieth Century Fund, 1968.",330.95 M998,0,,  -  -    ,,Asian drama; an inquiry into the poverty of nations.,
i10876315,"New York, London, The Macmillan Company; 1903.",320.9 M56,0,,  -  -    ,,"A history of American political theories, by C. Edward Merriam.",
i10876339,"New York, F.Ungar Pub. Co. [1962]",425 B915,2,,  -  -    ,,Psychology of English; why we say what we do [by] Margaret M.Bryant and Janet Rankin Aiken.,
i10876819,"Secaucus, N.J. : L. Stuart, c1977.",346.033 R813,6,,  -  -    ,0818402342 : $10.00,Malpractice and other malfeasances / Stanley M. Rosenblatt.,X
i10876868,"New York : Basic Books, c1977.",305.230973 K43,6,1,  -  -    ,0465070434 : $16.50,"Rites of passage : adolescence in America, 1790 to the present / Joseph F. Kett.",X
i10877071,"Berlin ; New York : Springer-Verlag, 1977.",535.58 L649,1,,  -  -    ,387080449,"Nonlinear laser spectroscopy / V. S. Letokhov, V. P. Chebotayev.",
i10877149,"London ; New York : Wiley, c1977.",541.042 M322,2,,  -  -    ,471994480,Introduction to liquid state chemistry / Y. Marcus.,X
i10877241,"New York : AMACOM, c1977.",658.406 M148,1,,  -  -    ,0814453813 : $14.95,Organization development for operating managers / Michael E. McGill.,X
i10877721,"New York, A. S. Barnes & company, 1927.",331.84 N251,7,1,  -  -    ,,"The organization and administration of playgrounds and recreation, by Jay B. Nash...",
i10877745,"Glencoe, Ill., Free Press [1959]",301.451 E26N,1,,  -  -    ,,The Negro professional class. With a foreword by Otis Dudley Duncan.,
i10877873,"New York : Vintage Books, 1977, c1976.",336.7471 F528,3,,  -  -    ,394721934,The Fiscal crisis of American cities : essays on the political economy of urban America with special reference to New York / edited by Roger E. Alcaly and David Mermelstein.,X
i10877939,"New York : Wiley, c1977.",388.4 J77,2,,  -  -    ,470990325,Urban transport appraisal / Ian S. Jones.,ONLY PRATT
i10877940,"Urbana : University of Illinois Press, c1977-1978.",309.17291 L675,0,,  -  -    ,0252006283 (v. 1) : $15.00,"Living the revolution : an oral history of contemporary Cuba / Oscar Lewis, Ruth M. Lewis, Susan M. Rigdon.",X
i10877952,"Urbana : University of Illinois Press, c1977-1978.",309.17291 L675,0,,  -  -    ,0252006283 (v. 1) : $15.00,"Living the revolution : an oral history of contemporary Cuba / Oscar Lewis, Ruth M. Lewis, Susan M. Rigdon.",X
i10877964,"Urbana : University of Illinois Press, c1977-1978.",309.17291 L675,,,  -  -    ,0252006283 (v. 1) : $15.00,"Living the revolution : an oral history of contemporary Cuba / Oscar Lewis, Ruth M. Lewis, Susan M. Rigdon.",X
i10878531,"New York, The Macmillan company, 1923.",370.1 K48,0,,  -  -    ,,"Source book in the philosophy of education, by William Heard Kilpatrick ...",
i10878543,"New York, The Macmillan company, 1923.",370.1 K48,1,,  -  -    ,,"Source book in the philosophy of education, by William Heard Kilpatrick ...",
i10878555,"Bloomington, Indiana University Press 1962.",327.54 C435,25,,  -  -    ,,India's China policy.,X
i10878646,"New York : Wiley, c1977.",616.39 N976,5,,  -  -    ,471023930,Nutritional disorders of American women / edited by Myron Winick.,X
i10878749,"New York : McGraw-Hill, c1977.",658.404 H154,1,,  -  -    ,0070255342 : $15.95,Management of engineering projects / Victor G. Hajek.,X
i10878890,"New York : McGraw-Hill, c1976.",330.973 E23,1,,  -  -    ,0070189676 : $19.50,"Economic growth in the future : the growth debate in national and global perspective / Edison Electric Institute Committee on Economic Growth, Pricing and Energy Use.",X
i1087933x,"New York : Praeger, 1977.",309.151 D492,6,1,  -  -    ,0275564703 : $18.50. 0275896501 pbk. : $5.95,"Deviance and social control in Chinese society / edited by Amy Auerbacher Wilson, Sidney Leonard Greenblatt, Richard Wittingham Wilson.",X
i10879365,"New York : Harcourt Brace Jovanovich, 1977, c1976.",509.2 L869N,4,,  -  -    ,0151472866 : $10.00,Konrad Lorenz / Alec Nisbett.,X
i10879432,"Boston : Houghton Mifflin, 1977.",336.24 C321,3,,  -  -    ,039525177X : $10.00,"The golden egg : the personal income tax--where it came from, how it grew / by Gerald Carson.",X
i10879523,"Baltimore : Johns Hopkins University Press, 1977.",658.4 R888,3,,  -  -    ,801818753,The cultures of management / Robert H. Roy.,X
i10879869,"New York, Knopf, 1967.",327.73 R375B,4,,  -  -    ,,"Beyond Vietnam: the United States and Asia, by Edwin O. Reischauer.",
i10880045,"New York, Dial Press, 1948.",331.88 R659S,1,,  -  -    ,,"Spotlight on a union; the story of the United Hatters, Cap and Millinery Workers International Union.",X
i10880057,"London : published for Sussex University Press by Chatto & Windus, 1976.",537.532 L187,1,,  -  -    ,0844808520 0856210579 pbk,Plasma physics / E. W. Laing.,X
i10880112,"New York, The Century co., 1922.",290 M186,17,,  -  -    ,,"The great secret, by Maurice Maeterlinck, translated by Bernard Miall.",
i10880252,"New York : Harper & Row, c1977.",345.02523 Z58,0,,  -  -    ,0060147911 : $8.95,"Call the final witness : the people v. Darrell R. Mathes, as seen by the eleventh juror / Melvyn Bernard Zerman.",X
i10880276,"New York : Viking Press, 1977.",309.1747 N547,2,,  -  -    ,670102040,"The abuse of power : the permanent Government and the fall of New York / Jack Newfield, Paul Du Brul ; photos. by Janie Eisenberg.",
i10880355,"London, Melbourne [etc.] Macmillan; New York, St. Martin's P., 1967.",146.3 J82,1,,  -  -    ,,The evolution of dialectical materialism: a philosophical and sociological analysis [by] Z. A. Jordan.,
i10880549,New York [1965],543.3 A512,2,,  -  -    ,,"Standard methods for the examination of water and wastewater, including bottom sediments and sludges. Prepared and published jointly by American Public Health Association, American Water Works Association [and] Water Pollution Control Federation.",
i10880707,"New York, Harper & Row [1967]",301.1 H773,5,1,  -  -    ,,Personality in culture [by] John J. Honigmann.,
i10880835,"London : Associated Business Programmes, 1976.",658.054 C738,1,,  -  -    ,0852270496 : L.6.95,Computer applications in management / edited by John R. Birkle and Ronald Yearsley ; foreword by Lord Robens.,ONLY PRATT
i10880872,"New York, Sturgis & Walton company, 1912.",178 P275,3,,  -  -    ,,"Studies in the psychology of intermperance, by G. E. Partridge...",
i10881645,"Hamden, Conn. : Archon Books, 1968.",655 H323M,1,,  -  -    ,,Modern book production / Dorothy Harrop.,
i10881700,"New York : Quadrangle/New York Times Book Co., c1977.",364.138 B658,0,,  -  -    ,812906071,Wanted! : The search for Nazis in America / Howard Blum.,X
i10881712,"New York, The Modern Library [c1936]",331 M996H,5,,  -  -    ,,"History of the great American fortunes, by Gustavus Myers.",
i1088192x,"New York, Hastings House [1959]",153.35 A784C,14,,  -  -    ,,"Creativity, an examination of the creative process; a report on the third communications conference of the Art Directors Club of New York.",
i10882200,"Cambridge, Harvard University Press, 1957-72.",239 A923M,5,,  -  -    ,,The city of God against the pagans.,
i10882212,"Cambridge, Harvard University Press, 1957-72.",239 A923M,3,,  -  -    ,,The city of God against the pagans.,
i10882479,"New York, Harper & Row [1963]",153.3 R929,5,,  -  -    ,,Imagination. With a foreword and editorial comments by Kenneth D. Benne.,
i10882510,"Harrisville, N.H. : Cheshire Books ; Rockville, MD : distributed by RPM Distributors, c1976.",697.78 A545,26,,  -  -    ,0917352017 : $7.50,"The solar home book : heating, cooling, and designing with the sun / by Bruce Anderson with Michael Riordan ; art direction by Linda Goodman, ill. by Edward A. Wong, pencil drawings by Rachel Dutton.",X
i10882819,"Boston : Beacon Press, c1977.",211 O16,2,,  -  -    ,0807011126 : $9.95,Behind the sex of God : toward a new consciousness--transcending matriarchy and patriarchy / Carol Ochs.,X
i10882935,"New York, Basic Books [1972]",370.193 J51,1,,  -  -    ,0465032648 $12.50,Inequality; a reassessment of the effect of family and schooling in America [by] Christopher Jencks [and others],X
i10882947,"New York, Basic Books [1972]",370.193 J51,0,,  -  -    ,0465032648 $12.50,Inequality; a reassessment of the effect of family and schooling in America [by] Christopher Jencks [and others],X
i10882959,"New York, Basic Books [1972]",370.193 J51,4,,  -  -    ,0465032648 $12.50,Inequality; a reassessment of the effect of family and schooling in America [by] Christopher Jencks [and others],X
i10883022,"San Francisco, Jossey-Bass, 1973.",374 H585,0,,  -  -    ,0875892000 $7.75,"Patterns for lifelong learning [by] Theodore M. Hesburgh, Paul A. Miller [and] Clifton R. Wharton, Jr.",
i10883265,"Boston, Little, Brown [c1969]",153.35 G873,2,,  -  -    ,,The right to create.,
i10883368,"New York, Harper [1976]",330.973 F263A9,2,,  -  -    ,,"American economic history [by] Harry N. Scheiber, Harold G. Vatter [and] Harold Underwood Faulkner.",
i10883575,"Chicago, Ill., The University of Chicago press [1941]",309.173 D261D,5,,  -  -    ,,"Deep South; a social anthropological study of caste and class, written by Allison Davis, Burleigh B. Gardner and Mary R. Gardner, directed by W. Lloyd Warner.",
i10884427,"New York : Basic Books, c1977.",301.4528 G794,0,,  -  -    ,0465001297 : $15.00,The American Catholic : a social portrait / Andrew M. Greeley.,X
i10884506,[New York] Spinoza Institute of America [1947-,147.3 W336,2,,  -  -    ,,"A true monistic philosophy; comprehending the absolute, God, existence, man, society and history.",X
i10884518,[New York] Spinoza Institute of America [1947-,147.3 W336,1,,  -  -    ,,"A true monistic philosophy; comprehending the absolute, God, existence, man, society and history.",X
i1088452x,"Garden City, N. Y., Doubleday, 1958.",221.44 A422P,3,,  -  -    ,,The People of the Dead Sea Scrolls in text and pictures by John Marco Allegro.,X
i10884531,"New York, Columbia University Press, 1956.",296 F234,1,,  -  -    ,,"Maccabees, Zealots, and Josephus; an inquiry into Jewish nationalism in the Greco-Roman period.",
i10884543,"London ; New York : Academic Press, 1976.",541.3451 M214,0,,  -  -    ,124650503,"Dispersion forces / J. Mahanty, B. W. Ninham.",
i10884786,"New York : McGraw-Hill, c1977.",660.28 R357P3,7,,  -  -    ,70517908,"The properties of gases and liquids / Robert C. Reid, John M. Prausnitz, Thomas K. Sherwood.",
i10884907,"New York, J. Wiley & sons, inc.; London, Chapman & Hall, limited, 1938.",435 F761G,1,,  -  -    ,,"German grammar for chemists and other science students; with simple graded readings based on vocabulary and syntax frequency studies, by John T. Fotes ... and John L. Bray.",X
i10885559,"New York, Thomas Y. Crowell company [c1936]",330.973 L185,1,,  -  -    ,,"A program for modern America, by Harry W. Laidler.",
i10886278,"Amsterdam : Time-Life Books, c1976.",500 M695,15,,  -  -    ,,The Australian outback / by Ian Moffitt and the editors of Time-Life Books.,
i10886436,"New York, St. Martin's Press [1972-",370.9 B786,1,1,  -  -    ,,A history of Western education.,
i10886448,"New York, St. Martin's Press [1972-",370.9 B786,1,,  -  -    ,,A history of Western education.,
i1088645x,"New York, St. Martin's Press [1972-",370.9 B786,0,,  -  -    ,,A history of Western education.,
i10886552,"Springfield, Va. : Dept. of Commerce, National Technical Information Service : for sale by the Service, 1976.",621 U58,4,,  -  -    ,cloth : $22.50,"Integrated energy vocabulary, 1976.",ONLY PRATT
i10886722,"New York, R. M. McBride & company [c1935]",178 W723,6,,  -  -    ,,"Drugs against men, by Henry Smith Williams.",
i10886989,"London, Macmillan and co., limited, 1921.",289.6 J78,1,,  -  -    ,,The later periods of Quakerism / by Rufus M. Jones.,
i10886990,"London, Macmillan and co., limited, 1921.",289.6 J78,,,  -  -    ,,The later periods of Quakerism / by Rufus M. Jones.,
i10887428,"Englewood Cliffs, N.J. : Prentice-Hall, c1977.",332 C244,1,,  -  -    ,0131134981. 0131134809 pbk.,Capital for productivity and jobs.,X
i10887507,"Englewood Cliffs, N.J. : Prentice-Hall, c1977.",658.155 H816,2,,  -  -    ,131797395,Cost accounting : a managerial emphasis / Charles T. Horngren.,
i10887556,"Baltimore : Johns Hopkins University Press, c1978.",385.3 W585,24,,  -  -    ,801819652,"The American railroad passenger car / John H. White, Jr.",
i1088757x,"New York : Macmillan, c1978.",658.4033 L863,4,,  -  -    ,23716401,"Management, a quantitative perspective / N. Paul Loomba.",ONLY PRATT
i10888081,"New York, London, G. P. Putnam's sons, 1912.",296 I73W,4,,  -  -    ,,"What is Judaism? A survey of Jewish life, thought and achievement, by Abram S. Isaacs.",
i10888135,"[London] University of London, Athlone Press; New York, Humanities Press, 1965.",309.14585 B684,0,,  -  -    ,,Saints and fireworks; religion and politics in rural Malta.,
i10888676,"New York : Knopf, 1977.",335.43 M683,6,,  -  -    ,0394499956;9780394499956,A fine old conflict / Jessica Mitford.,X
i1088869x,"Washington : Library of Congress, 1977.",096.1 U58,0,,  -  -    ,084440232X,"The coutumes of France in the Library of Congress : an annotated bibliography / by Jean Caswell and Ivan Sipkov, with the editorial assistance of Natalie Gawdiak, European Law Division, Law Library.",X
i10888706,"London : Weidenfeld and Nicolson, c1977.",355.021 L317G1,0,,  -  -    ,0297771841 : L.8.95,Guerrilla : a historical and critical study / Walter Laqueur.,ONLY PRATT
i10889140,"New York : Norton, c1977.",362.1 D657,1,,  -  -    ,0393064190 : $9.95. 0393064239 pbk. : $3.95,"Doing better and feeling worse : health in the United States / edited by John H. Knowles ; essays by Ivan L. Bennett, Jr. ... [et al.].",X
i10889565,"New York : H. Holt, c1960.",390.099429 H325,6,,  -  -    ,,The Tiwi of North Australia / by C. W. M. Hart and Arnold R. Pilling.,
i10889577,"London, Peter Davies [1968]",262.13 J62P,3,,  -  -    ,,An artist and the Pope. Illus. by Manzu.,
i10889589,"London, Peter Davies [1968]",262.13 J62P,0,,  -  -    ,,An artist and the Pope. Illus. by Manzu.,
i10889978,"New York, G. P. Putnam's sons, 1936.",330.973 W572,5,,  -  -    ,,"The new deal: English and American, by H. J. Whigham.",
i10889991,"Zurich : Silva-Bilderdienst, 1954.",391 L377S,0,,  -  -    ,,"Schweizer Trachten / Ernst Laur, Kurt Wirth.",ONLY PRATT
i10890063,"Beverly Hills, Calif. : Sage Publications, c1977.",307.76 U72,0,,  -  -    ,0803904703. 0803906803 pbk.,Comparing urban service delivery systems : structure and performance / edited by Vincent Ostrom and Frances Pennell Bish.,X
i10890191,"Boston, New York [etc.] D. C. Heath and company [c1934]",338.4 D691,0,,  -  -    ,,Economics of clothing and textiles; the science of the clothing and textile business [by] William H. Dooley.,
i1089021x,"Crans, Switerland, Rotovision SA.",659.1323 A784,7,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890221,"Crans, Switerland, Rotovision SA.",659.1323 A784,9,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890233,"Crans, Switerland, Rotovision SA.",659.1323 A784,3,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890245,"Crans, Switerland, Rotovision SA.",659.1323 A784,6,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890257,"Crans, Switerland, Rotovision SA.",659.1323 A784,10,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890282,"Crans, Switerland, Rotovision SA.",659.1323 A784,6,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890294,"Crans, Switerland, Rotovision SA.",659.1323 A784,4,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890300,"Crans, Switerland, Rotovision SA.",659.1323 A784,5,,  -  -    ,0587-3576,Art directors' index to photographers.,X
i10890385,"New York : Wiley, [1966]",574.192 C513,0,,  -  -    ,,Biochemistry laboratory techniques / by Sterling Chaykin.,
i10890464,"Lincoln, Neb., Midwest Book Company [c1934]",448 A384E,4,,  -  -    ,,"En France, by Joseph E.A. Alexis ...",
i10890580,"London : Hodder and Stoughton, 1953.",364.13 J87S,8,,  -  -    ,,The strange case of Alger Hiss / The Earl Jowitt.,
i1089102x,"[Princeton, N. J.] Princeton university press; London, H. Milford, Oxford university press, 1940.",359 S771T,0,,  -  -    ,,"Toward a new order of sea power; American naval policy and the world scene, 1918-1922, by Harold and Margaret Sprout.",
i10891249,"New York : Viking Press, 1976.",301.421 S613,6,,  -  -    ,0670118176 : $16.95,The American family : a history in photographs / Jeffrey Simpson.,X
i1089133x,"Sandusky, O., Handbook publishers, inc. [c1933]",510.8 B958,1,1,  -  -    ,,"Handbook of mathematical tables and formulas, compiled by Richard Stevens Burington.",
i10891341,"Park Ridge, N.J. : Noyes Data Corp., 1977.",664.5 P659,0,,  -  -    ,081550652X : $39.00,Sweeteners and enhancers / Nicholas D. Pintauro.,X
i10891481,"[Dallas] : The Center, c1976.",510.28 T355,3,,  -  -    ,$4.95,"The great international math on keys book / [developed by the staff of the Texas Instruments Learning Center, Ralph A. Oliva, M. Dean LaMont, Linda R. Fowler, with contributions by Elizabeth McIntosh ... et al. in cooperation with the staff of the University of Denver Mathematics Laboratory].",
i10892126,"Berkeley : University of California Press, 1976.",160 G292R,5,,  -  -    ,520032896,Reason and argument / P. T. Geach.,
i10892357,"New York : Norton, c1977.",309.1965 N526,,,  -  -    ,393056171,The American touch in Micronesia / by David Nevin.,X
i10892424,"New York : Macmillan, 1976.",684.1 Z21,2,,  -  -    ,0026333902 : $10.95,Furniture in 24 hours / Spiros Zakas and his students at Parsons School of Design ; photos. by David Cox and Boguslaw Kapusto.,ONLY PRATT
i10892515,"New York : M. Dekker, c1976.",519.53 P295,1,,  -  -    ,824763629,"Handbook of statistical distributions / Jagdish K. Patel, C. H. Kapadia and D. B. Owen.",
i10892618,[New York] Harper [c1957],396.5 M449E,3,,  -  -    ,,Executive careers for women.,
i10892825,"Cincinnati, Union of American Hebrew Congregations, 1950.",221 B582B,3,,  -  -    ,,"Bible. Old Testament Five Scrolls. English. Jewish Publication Society. 1950.;The Five scrolls; a commentary on the Song of songs, Ruth, Lamentations, Ecclesiastes [and] Esthers, by Israel Bettan.",
i10893015,"New York : Columbia University Press, 1960.",137 A757,5,,  -  -    ,,Emotion and personality.,
i10893192,"Oxford [Eng.] : Clarendon Press, 1977.",537.244 L754,3,,  -  -    ,0198512864 L.22.00,Principles and applications of ferroelectrics and related materials / by M. E. Lines and A. M. Glass.,
i10893209,"New York : Viking Press, c1977.",333.47623 S192,3,,  -  -    ,670132632,The arms bazaar : from Lebanon to Lockheed / Anthony Sampson.,X
i10893210,"Washington : Transportation Research Board, Commission on Sociotechnical Systems, National Research Council, National Academy of Sciences, 1976.",380.504333 M266,5,,  -  -    ,309025737,Management of transportation and environmental review functions.,ONLY PRATT
i10893362,"New York : Van Nostrand Reinhold Co., [1977]",684.1 A355,4,,  -  -    ,0442202814 : $22.50,The restorer's handbook of furniture / Daniel Alcouffe.,X
i10893787,"Philadelphia : Lippincott, c1977.",158.1 J69,2,,  -  -    ,0397011628 : $7.95,First person singular : living the good life alone / Stephen M. Johnson.,ONLY PRATT
i10894044,"Washington, D.C. : Smithsonian Institution, Division of Performing Arts, 1976.",305.8 B6276,9,,  -  -    ,,Black people and their culture : selected writings from the African Diaspora / edited by Linn Shapiro.,
i10894172,"New York, Pitman publishing corporation [c1937]",659.0688 W457T,6,2,  -  -    ,,"Trade mark and monogram suggestions, by Samuel Welo.",
i10894299,"Oxford ; New York : Pergamon Press, 1977.",352.96 F911,0,,  -  -    ,80211763,Local government and strategic choice : an operational research approach to the processes of public planning / J. K. Friend and W. N. Jessop.,
i10894330,"Boston, Gambit, 1973.",333.916 M819,10,,  -  -    ,,Must the seas die?,
i10895127,"New York : Hastings House, c1977.",070.92 M393,,,  -  -    ,803875029,Up from the footnote : a history of women journalists / by Marion Marzolf.,X
i10895632,"London, Hazell, Watson & Viney, ltd. 1939.",070.50942 H429K,0,,  -  -    ,,"A century in print; the story of Hazell's, 1839-1939, by H. J. Keefe. Illustrated by Dennis Flanders and others ... with a foreward by Ralph C. Hazell.",
i1089584x,"Park Ridge, N.J. : Noyes Data Corp., 1976.",666.9 F831,5,,  -  -    ,0815506376 : $36.00,Cement and mortar additives / Arnold J. Franklin.,ONLY PRATT
