Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10538458,"New York, Time, inc. [1962]",550 B422,15,1,  -  -    ,,"The earth, by Arthur Beiser and the editors of Life.",
i10538471,"New York, Morrow, 1962.",301.636 B792,0,,  -  -    ,,The desegregated heart; a Virginian's stand in time of transition.,
i10538501,"New York, Time, inc. [1962]",520 B494,11,,  -  -    ,,"The universe, by David Bergamini and the editors of Life.",
i10538537,"New York, Pantheon Books [1963]",338.9 M876,4,,  -  -    ,,The road to Huddersfield: a journey to five continents.,
i10538628,"New York, Crowell [1963]",301 D963E,5,,  -  -    ,,"Emile Durkheim; [selections from his work, with an introd. and commentaries by] George Simpson.",
i10538665,"New York, Harper & Row [1963]",301.24 H698,6,,  -  -    ,,The ordeal of change; [essays.,
i10538975,"New York, Harcourt, Brace & World [1965]",301.441 W689,7,,  -  -    ,,"Poverty in affluence; the social, political and economic dimensions of poverty in the United States. Edited by Robert E. Will and Harold G. Vatter, under the general editorship of Robert K. Merton.",
i10538999,"Boston, Houghton Mifflin, 1965.",001 D122,6,,  -  -    ,,"Daedalus (Boston, Mass.);Science and culture; a study of cohesive and disjunctive forces. Edited by Gerald Holton.",
i10539001,"New York, Macmillan [1965]",338.19 B734,2,,  -  -    ,,The hungry planet; the modern world at the edge of famine.,
i10539128,"New York, American Universities Field Staff [1966]",309.15 D489,0,,  -  -    ,,The Developing world; a collection of AUFS reports by associates of the American Universities Field Staff.,
i10539207,"Philadelphia, G. W. Jacobs & company [1904]",391 M126,4,1,  -  -    ,,"Historic dress in America, 1607-1800; with an introductory chapter on dress in the Spanish and French settlements in Florida and Louisiana, by Elisabeth McClellan ... illustrations in colour, pen and ink, and half-tone by Sophie B. Steel ... together with reproductions from photographs of rare portraits, original garments, etc.",
i10539360,"New York, Academic Press, 1952 [reprinted 1956]",531 S697,4,,  -  -    ,,Mechanics. Translated from the 4th German ed. by Martin O. Stern.,
i10539372,"New York, Academic Press, 1954.",535 S697O,4,,  -  -    ,,Optics. Translated by Otto Laporte and Peter A. Moldauer.,
i10539414,"Milwaukee, Bruce Pub. Co. [1963]",261.8 C947,1,,  -  -    ,,The social teaching of Pope John XXIII.,X
i10539475,"New York, Teachers College, Columbia University, 1956.",428.4 B938H,0,,  -  -    ,,Helping the non-reading pupil in the secondary school.,ONLY PRATT
i10539529,"Milwaukee, The Bruce Publishing Company [1946]",311.2 B987H,0,,  -  -    ,,How to read statistics [by] R. L. C. Butsch ...,
i10539530,"Milwaukee, The Bruce Publishing Company [1946]",311.2 B987H,2,,  -  -    ,,How to read statistics [by] R. L. C. Butsch ...,
i10539645,"New York, G. P. Putnam's Sons [1942]",193 D51G2,2,,  -  -    ,,German philosophy and politics.,
i10539700,"New York, Harcourt, Brace [1958]",330 H763E,0,,  -  -    ,,"The economic order; an introduction to theory and policy [by] Paul T. Homan, Albert Gailord Hart [and] Arnold W. Sametz.",
i10539797,"New York, McGraw-Hill [1967]",693.5 P938M,7,,  -  -    ,,Modern prestressed concrete [by] H. Kent Preston [and] Norman J. Sollenberger.,
i10539803,"Ames, Iowa State University Press [1967]",340 B688,2,1,  -  -    ,,"The two swords; commentaries and cases in religion and education, by Donald E. Boles.",
i10539852,"Philadelphia, Saunders [1974]",512.02 B663,2,,  -  -    ,721617689,Discrete mathematics: applied algebra for computer and information science [by] Leonard S. Bobrow [and] Michael A. Arbib.,
i10540064,"Delhi, S. Chand, 1966.",330.01 M182,0,,  -  -    ,Rs 20,"Economic thinking in India, by G. R. Madan. With a foreword by R. K. Mukerjee.",
i10540143,"London, Weidenfeld & Nicolson [1966]",378 A823,2,,  -  -    ,,"Universities: British, Indian, African; a study in the ecology of higher education [by] Eric Ashby, in association with Mary Anderson.",
i10540234,"New York, L. Stuart [1961]",327.73 A683,1,,  -  -    ,,The shark and the sardines. Translated from the Spanish by June Cobb and Raul Osegueda.,
i10540246,"London, Melbourne [etc.] Macmillan; New York, St. Martin's P., 1966.",382 W894,1,,  -  -    ,50/-; (25/- pbk.),"Impact of western man: a study of Europe's role in the world economy, 1750-1960.",
i10540325,"Glencoe, Ill., Free Press, 1958.",338.91 B817S,0,,  -  -    ,,The struggle for a higher standard of living; the problem of the underdeveloped countries.,
i10540519,"New York, Harcourt, Brace [1959]",370.7 S387,1,,  -  -    ,,Student teaching in the secondary schools: a guide to effective practice.,
i10540532,"New York, Praeger [1966, c1965]",309.22 T556,2,,  -  -    ,,Technical cooperation [by] Fred Tickner.,
i10540544,"New Brunswick, N.J., Rutgers University Press, 1956 [c1957]",301 S529A,4,1,  -  -    ,,Aspects of culture.,
i10540556,"New York, F.A. Praeger [1956]",301.153 B395M,0,,  -  -    ,,"Man in reciprocity; introductory lectures on culture, society, and personality.",
i10540568,"New York, McGraw-Hill, 1957.",374.24 Z49S,0,,  -  -    ,,Successful conference and discussion techniques.,X
i1054057x,"New York, London, Harper & Brothers [1946]",301.15 M575M,3,,  -  -    ,,"Mass persuasion; the social psychology of a war bond drive, by Robert K. Merton, with the assistance of Marjorie Fiske and Alberta Curtis.",
i10540593,London] Longman [1973],330.9 S783,2,,  -  -    ,0582310431 $9.00 (U.S.),A commercial geography [by] Sir Dudley Stamp.,X
i1054060x,"New York, Harcourt, Brace & World [1966]",323.42 W749,2,,  -  -    ,,Equality.,
i10540684,"New York, McGraw-Hill, 1949.",628.52 M131O,1,,  -  -    ,,"Odors, physiology and control, by Carey P. McCord and William N. Witheridge.",
i10540714,"Oxford, Clarendon Press [1969]",349.17496 R237,10,,  -  -    ,,"Ashanti law and constitution, by Capt. R. S. Rattray.",
i10540751,"New York, E. P. Dutton and Company, inc., 1938.",365 B426D,0,,  -  -    ,,"Dry guillotine; fifteen years among the living dead, by Rene Belbenoit, prisoner no. 46635; illustrations by a fellow prisoner, with an introduction by William La Varre.",
i10540799,"New York, Scribner, 1922.",221 P541,4,1,  -  -    ,,"Human nature in the Bible, by William Lyon Phelps.",
i10540817,"New York, Dryden Press [1945]",334.6 I43C,2,,  -  -    ,,Cooperative communities at work.,X
i10540830,"New York, Duell, Sloan and Pearce [1954]",355.114 H899E,0,,  -  -    ,,The execution of Private Slovik; the hitherto secret story of the only American soldier since 1864 to be shot for desertion.,
i10540945,"Washington, Thompson Book Co., 1967 [c1966]",515 N971,0,,  -  -    ,,"Numerical analysis; an introduction. Based on a symposium organized by the Institute of Mathematics and Its Applications, Birmingham, England, 1965. Edited by J. Walsh.",
i10540994,"Philadelphia, University of Pennsylvania Press, 1951.",323.4 C582,1,,  -  -    ,,"Civil liberties under attack, by Henry Steele Commager [and others. Clair Wilcox, editor]",
i10541032,"New York, McGraw-Hill, 1950.",323.44 L348N,1,,  -  -    ,,National security and individual freedom.,
i10541123,"Detroit, Gale Research Co., 1969.",686.209747 H642SK,0,,  -  -    ,,"Sketches of printers and printing in colonial New York. New York, Dodd, Mead, 1895.",
i10541172,"New York, Prentice-Hall [1952]",301 B858A,4,,  -  -    ,,The anatomy of revolution.,
i10541184,"New York, Scribner, 1930.",191.9 S23RA,1,,  -  -    ,,The realm of matter. Book second of Realms of being.,
i10541196,"New York, D. McKay Co. [1964]",301.243 P119,0,,  -  -    ,,The naked society.,
i10541202,"New York, D. McKay Co. [1964]",301.243 P119,1,,  -  -    ,,The naked society.,
i10541500,"New York, Academic Press, 1975.",541.0151 H496,2,,  -  -    ,0122456114 (v. 1),"Mathematical methods, edited by Douglas Henderson.",
i10541512,"Washington, American Council on Education [1975]",378.105 M534,3,,  -  -    ,826812959,From school to college: articulation and transfer.,X
i1054155x,[New York] Science Associates/International [1974-,348.0482 W728,4,,  -  -    ,,"The Williams & Wilkins case; the Williams & Wilkins Company v. the United States. Pref. by Nicholas L. Henry. Marilyn G. McCormick, compiler.",
i10541603,"Garden City, N.Y., Anchor Books [1975]",301.24 S631,2,,  -  -    ,385032862,Earthwalk [by] Philip Slater.,
i10541615,"Boston, Little, Brown [1974]",391.0973 B812,5,1,  -  -    ,316105937,Superchic.,X
i10541731,"[London, New York] Cambridge University Press [1974]",301.296 M228,9,,  -  -    ,0521204429 0521098548 (pbk.),African societies [by] Lucy Mair.,X
i10541792,"Boston, Plays, inc. [1975, c1972]",155.28 N866,7,,  -  -    ,082380173X,Personality assessment through movement.,X
i10541810,"Stroudsburg, Pa., Dowden, Hutchinson & Ross; distributed by Halsted Press [New York, 1975]",333.72 Z92,1,,  -  -    ,470984236,"Landscape assessment: values, perceptions and resources. Edited by Ervin H. Zube, Robert O. Brush [and] Julius Gy. Fabos.",
i10542176,"Boston, Little, Brown, and company, 1935.",342.73 W387A,1,,  -  -    ,,"Congress, the Constitution, and the Supreme Court, by Charles Warren.",
i10542188,Lake Success] 1950.,323.4 U58,3,,  -  -    ,,These rights and freedoms.,X
i10542292,"San Francisco, Jossey-Bass Publishers, 1974.",378.104 P317,1,,  -  -    ,875892183,"Colleges in consort; [institutional cooperation through consortia, by] Franklin Patterson. With a foreword by Robert C. Wood.",
i10542322,"New York, Oxford University Press, 1974.",301.4157 W423,3,,  -  -    ,0195017587 $10.95,Male homosexuals; their problems and adaptations [by] Martin S. Weinberg [and] Colin J. Williams.,X
i10542358,"New York, Pantheon Books [1974]",301.24 M359,1,,  -  -    ,0394494091 $7.95,Loss and change.,X
i10542371,"New York, Knopf; [distributed by Random House] 1974.",387.2 M915,0,,  -  -    ,394494806,Supership.,
i10542437,"Boston, Twayne Publishers [1975]",370.1 P476D,1,,  -  -    ,805735607,"Heinrich Pestalozzi, father of modern pedagogy, by Robert B. Downs.",
i10542693,"East Lansing, Michigan State University Press [1959]",378.35 G238F,0,,  -  -    ,,From Main Street to the Left Bank; students and scholars abroad [by] John A. Garraty and Walter Adams.,
i1054270x,"New York, Prentice-Hall, 1950.",342.73 S274P,4,,  -  -    ,,"Principles of American Government [by] Albert B. Saye, Merritt B. Pound [and] John F. Allums.",
i10542723,"New York, W. W. Norton & Company, inc. [c1929]",150.9 P642,15,,  -  -    ,,"The history of psychology, by W. B. Pillsbury ...",
i10542747,"New York, A. Fields Books [1974]",364.97471 S451,1,,  -  -    ,052563004X $10.00,Chief! [By] Albert A. Seedman and Peter Hellman.,X
i10542759,"New York, Hobbs, Dorman [1968]",658.505 C738,0,,  -  -    ,,"Computerized process control; a management decision, by Harry L. Cornish, Jr. [and others] A foreword by Theodore J. Williams.",
i10542851,"New York, Putnam [1959]",635.9 K94G,2,,  -  -    ,,The gardener's world.,
i10542887,[New York?] 1961.,386.47 R359,3,,  -  -    ,,"The building of the Cape Cod Canal, 1627-1914.",
i10542929,"New York, The Macmillan company, 1938.",612.01 W647F,3,,  -  -    ,,Fearfully and wonderfully made: the human organism in the light of modern science.,X
i10543107,"New York, Coward-McCann [1962]",301.246 M454,2,,  -  -    ,,"Cain, where is your brother?",
i10543119,"New York, Knopf, 1952.",342.73 M719H,1,,  -  -    ,,How to keep our liberty; a program for political action.,
i10543211,"Hamden, Conn., Archon Books, 1966 [c1945]",382 S397,2,,  -  -    ,,"The fall of the old colonial system; a study in British free trade, 1770-1870.",
i10543454,[Berkeley] 1966.,378.794 C153,0,,  -  -    ,,Education at Berkeley; report.,
i10543491,"New York, Vintage Books [1961]",340.0973 B516,17,,  -  -    ,,Talks on American law; a series of broadcasts to foreign audiences by members of the Harvard Law School Faculty.,X
i10543971,"New York [etc.] C. Scribner's sons, 1925.",341.1 L822,0,,  -  -    ,,"The Senate and the League of nations, by Henry Cabot Lodge.",
i10544057,"New York, London, Harper & Brothers, 1929.",330.973 F646,0,,  -  -    ,,"Readings in the economic and social history of the United States, by Felix Flugel ... and Harold U. Faulkner ...",
i10544422,"New York, Oxford University Press, 1974.",326 Q1A,5,,  -  -    ,0195017706 $7.95,Allies for freedom; Blacks and John Brown.,X
i10544446,"New York, Harper & Row [1974]",347.732 L668,6,,  -  -    ,0060125942 $12.95,Against the law; the Nixon Court and criminal justice [by] Leonard W. Levy.,X
i10544458,"New York, Knopf; [distributed by Random House] 1974.",641.21 L698,8,2,  -  -    ,394489950,"Alexis Lichine's New encyclopedia of wines & spirits. In collaboration with William Fifield, and with the assistance of Jonathan Bartlett, Jane Stockwood, and John Laird.",
i10544562,"Indianapolis, Bobbs-Merrill [1974, c1975]",301.14 C746,5,1,  -  -    ,,An introduction to intercultural communication [by] John C. Condon [and] Fathi S. Yousef.,
i10544586,"New York, McGraw-Hill [1975]",658.27 D734,1,,  -  -    ,70176582,Construction equipment policy.,X
i10544604,"London, Edward Arnold, 1973.",697.93 J79,5,,  -  -    ,0713133120 L.7.80,Air conditioning engineering [by] W. P. Jones.,ONLY PRATT
i10544653,"New York, Wiley [1960]",531.383 T926,2,,  -  -    ,,Theory of mechanical vibration [by] Kin N. Tong.,
i10544677,"Boston, Little, Brown, and company, 1935.",364 C776,2,,  -  -    ,,"Ten thousand public enemies, by Courtney Ryley Cooper, with a foreword by J. Edgar Hoover ...",
i10544811,"New York, London, McGraw-Hill Book Company, inc., 1937.",519 U86I,5,,  -  -    ,,"Introduction to mathematical probability, by J. V. Uspensky ...",
i10544860,"New York, Viking Press, 1936.",296 V156,4,,  -  -    ,,"Antisemitism historically and critically examined, by Hugo Valentin. Translated from the Swedish by A. G. Chater.",
i10544872,"Englewood Cliffs, N. J., Prentice-Hall, 1960.",513.01 L664F,12,1,  -  -    ,,Foundations of geometry and trigonometry.,
i10544999,"Cleveland, World Pub. Co. [1961]",301.445 M728,0,,  -  -    ,870002058,The decline of the intellectual [by] Thomas Molnar.,
i10545050,"New York, Sloane, 1953.",133.8 R473N4,1,,  -  -    ,,New world of the mind.,
i10545141,"New York, Viking Press, 1952.",523.1 G194C,5,1,  -  -    ,,The creation of the universe.,
i10545566,"New York, Simon and Schuster, 1962.",370.1 H125,0,,  -  -    ,,"Old wine, new bottles; a humanist teacher at work.",X
i10545700,"New York, J. Wiley & Sons, inc.; London, Chapman & Hall, limited, 1941.",541.37 K81P2,0,,  -  -    ,,"pH and electro titrations; the colorimetric and potentiometric determination of pH. Potentiometry, conductometry, and voltammetry (polarography). Outline of electrometric titrations. By I.M. Kolthoff ... and H.A. Laitinen ...",X
i10545785,"New York, London, Harper & Brothers [1947]",338.91 R691A,1,,  -  -    ,,"American planning; past, present, future, by Cleveland Rodgers.",
i10545797,"New York, London, Harper & Brothers [1947]",338.91 R691A,0,,  -  -    ,,"American planning; past, present, future, by Cleveland Rodgers.",
i10545840,"London, H. M. S. O., 1967.",301.34 G787,0,,  -  -    ,,The needs of new communities: a report on social provision in new and expanding communities; prepared by a Sub-Committee of the Central Housing Advisory Committee.,
i10545852,"London, H. M. S. O., 1967.",301.34 G787,,,  -  -    ,,The needs of new communities: a report on social provision in new and expanding communities; prepared by a Sub-Committee of the Central Housing Advisory Committee.,
i10545864,"London, H. M. S. O., 1967.",301.34 G787,,,  -  -    ,,The needs of new communities: a report on social provision in new and expanding communities; prepared by a Sub-Committee of the Central Housing Advisory Committee.,
i10546066,"New York, Praeger [1974]",309.2975 B873,17,,  -  -    ,275073708,"New towns and communal values: a case study of Columbia, Maryland [by] Richard Oliver Brooks.",
i10546200,"Fair Lawn, N. J., Essential Books, 1957.",512.7 R352,7,,  -  -    ,,The fascination of numbers.,
i10546212,"Philadelphia, Lippincott [1950]",325.248 B499A,0,,  -  -    ,,Americans from Norway.,
i10546224,"Princeton, N.J., Van Nostrand [1961]",536.7 T822,1,,  -  -    ,,"Thermostatics and thermodynamics; an introduction to energy, information and states of matter, with engineering applications.",
i10546248,"Englewood Cliffs, N.J., Prentice-Hall [1962]",327.73 A513E2,0,,  -  -    ,,The United States and the Far East. [Edited by Willard L. Thorp],
i10546376,"New York, H. Holt and Company [c1931]",151.2 P659A,0,,  -  -    ,,"Intelligence testing; methods and results, by Rudolph Pintner ...",
i10546492,"New Haven, Yale University Press, 1943.",370.1 M342E,0,,  -  -    ,,Education at the crossroads.,
i10546649,"New Haven, Yale University 1920 [c1919]",385 M817A1,2,,  -  -    ,,The railroad builders; a chronicle of the welding of the states.,
i10546662,"New Haven, Yale university press; [etc., etc.] 1919.",330.973 M817M,2,,  -  -    ,,"The masters of capital; a chronicle of Wall street, by John Moody.",
i10546728,"[Hamden, Conn.] Archon Books, 1967.",320.942 A427,0,,  -  -    ,,"English political thought, 1603-1644, by J.W. Allen. Vol. 1.",
i1054673x,"New York, F. A. Praeger [1967]",379.153 G536,7,,  -  -    ,,Participants and participation; a study of school policy in New York City.,
i1054706x,"New York, Harper & Row [1974, c1970]",300.72 P579,1,,  -  -    ,0061318329 $2.45,The place of the sciences of man in the system of sciences.,X
i10547174,"Chicago, University of Chicago Press [1975]",301.421 G298,3,,  -  -    ,226285154,Kinship in Bali [by] Hildred Geertz and Clifford Geertz.,
i10547186,"New York, R. R. Bowker, 1974.",070.5 D475,1,,  -  -    ,835207587,"Book publishing: what it is, what it does [by] John P. Dessauer.",
i10547344,"New York, Basic Books [1975, c1974]",301.24 B496,4,,  -  -    ,465067786,Pyramids of sacrifice: political ethics and social change [by] Peter L. Berger.,
i10547368,"Syracuse, N.Y.] Syracuse University, Publications Program in Continuing Education, 1969.",374.01 L695,7,,  -  -    ,,"Liberal education reconsidered; reflections on continuing education for contemporary man, by James B. Whipple [and others.",
i10547514,"[Philadelphia, Printed by E. Stern] 1953.",093 F517F,1,,  -  -    ,,Fiore di virtù.;The Florentine Fior di virtu of 1491. Translated into English by Nicholas Fersin [sic] with facsimiles of all the original wood cuts. Published for the Library of Congress.,
i1054754x,"London, Macmillan; New York, St. Martin's Press, 1954.",370.9 R956D2,2,,  -  -    ,,The doctrines of the great educators.,
i10547551,[Chicago] University of Chicago Press [1953],370.973 H974U,0,,  -  -    ,,The university of Utopia.,
i10547666,"New York, Macmillan, 1956.",379.746 H447A,1,,  -  -    ,,An adventure in education; Connecticut points the way. With a commentary by Norman Cousins.,
i1054768x,"New York, Simon and Schuster, 1954.",374.22 H974G,9,,  -  -    ,,"Great books, the foundation of a liberal education.",X
i10547745,"New York, Harper [1960]",378.13 P484,0,,  -  -    ,,"University adult education: a guide to policy, by Renee Petersen and William Petersen. A project planned and directed by Warren Rovetch.",
i10547927,"New York, Knopf, 1962",327 D322,0,,  -  -    ,,"The precarious balance; four centuries if the European power struggle, Translated fron the German by Charles Fullman.",
i10547939,"New York, Basic Books [1958]",378.12 C244A,1,,  -  -    ,,The academic marketplace [by] Theodore Caplow [and] Reece J. McGee. With a foreword by Jacques Barzun.,
i10547952,"New York, Harper [1960]",378.08 S562E,2,,  -  -    ,,"Education and moral wisdom, by George N. Shuster. Foreword by Ordway Tead.",
i10548051,"London, Routledge & K. Paul, [c1964]",354.44 R545,0,,  -  -    ,,"Public administration in France, by F. Ridley and J. Blondel. With an introduction by Peter Campbell.",
i10548063,"Groningen, P. Noordhoff, 1960.",512.21 G316,1,,  -  -    ,,The solution of equations in integers. Translated from the 2d Russian ed. by Leo F. Boron.,
i10548099,"New York, C. Scribner's Sons, 1901.",371 P655,5,,  -  -    ,,"Pestalozzi and the foundation of the modern elementary school, by A. Pinloche ...",
i10548166,"New York, Harper & Row [1965]",517.6 G815,5,,  -  -    ,,Introductory numerical analysis of elliptic boundary value problems.,
i10548233,"Chicago, Council of State Governments, 1965.",338.973 M987,0,,  -  -    ,,"State programming and economic development, by Selma J. Mushkin, and comments by W. Lee Hansen.",
i10548245,"Chicago, Council of State Governments, 1965.",336.2 M987,0,,  -  -    ,,"Property taxes: the 1970 outlook, by Selma J. Mushkin.",
i10548452,"New York, Chelsea Pub. Co., 1952.",512.8 D554H,2,,  -  -    ,,History of the theory of numbers.,
i10548464,"New York, Chelsea Pub. Co., 1952.",512.8 D554H,,,  -  -    ,,History of the theory of numbers.,
i10548476,"New York, Chelsea Pub. Co., 1952.",512.8 D554H,,,  -  -    ,,History of the theory of numbers.,
i10548609,"New York, Viking Press [1967]",341.12 D526Y,1,,  -  -    ,,"The years of opportunity; the League of Nations, 1920-1926, by Byron Dexter.",
i10548749,"New York, Duckworth [1956]",246 L647A,8,,  -  -    ,,"Architecture, nature & magic. With a biographical note by Alfred Powell.",
i10548750,"New York, Duckworth [1956]",246 L647A,7,,  -  -    ,,"Architecture, nature & magic. With a biographical note by Alfred Powell.",
i10548762,"New York, Duckworth [1956]",246 L647A,0,,  -  -    ,,"Architecture, nature & magic. With a biographical note by Alfred Powell.",
i10548798,"Boston, Mass., First Church of Christ, Scientist [c1971]",289.5 E21S,15,,  -  -    ,,"Science and health, with key to the scriptures [by] Mary Baker Eddy.",
i10548890,"New York, McGraw-Hill [1964]",697 E53,9,,  -  -    ,,"Heating handbook, a manual of standards, codes, and methods.",ONLY PRATT
i10549328,"New York, Harcourt, Brace and Howe, 1920.",323.445 L766L,1,,  -  -    ,,Liberty and the news.,
i10549420,"New York, Wiley [1962]",519.9 S245,0,,  -  -    ,,Contributions to order statistics. Edited by Ahmed E. Sarhan and Bernard G. Greenberg.,
i10549687,"New York, McGraw-Hill [1957]",370.947 C855C,0,,  -  -    ,,The challenge of Soviet education.,
i10549729,[New York] World Pub. Co. [c1968],323.4 F736,5,,  -  -    ,,Concerning dissent and civil disobedience.,
i10549882,"Cambridge, Harvard University Press 1966.",364.3 W517,3,,  -  -    ,,"Murder followed by suicide; an inquiry carried out for the Institute of Criminology, Cambridge [by] D. J. West.",X
i1055001x,"Boston, Little, Brown, [1967]",347.9973 W287W,2,,  -  -    ,,"Warren: the man, the court, the era, by John D. Weaver.",
i10550069,"New York, McGraw-Hill, London, Whittlesey house [c1941]",578 C825W,1,,  -  -    ,,Working with the microscope.,ONLY PRATT
i10550100,"Atlanta : Conway Research, 1974.",551.6 C767W1,10,1,  -  -    ,$25.00,The weather handbook : a summary of weather statistics for selected cities throughout the United States and around the world / edited by H. McKinley Conway and Linda L. Liston.,X
i10550136,"Madras, Ganesh, 1962.",181.4 E78,0,,  -  -    ,,"Essays in philosophy presented to Dr. T. M. P. Mahadevan on his fiftieth birthday; contributed by fifty-two scholars, Eastern and Western. [C. T. K. Chari, editor-in-chief]",X
i10550343,"San Francisco : Jossey-Bass, 1974.",378.73 H496,1,,  -  -    ,875892272,"Higher education in America : [problems, priorities, and prospects] / Algo D. Henderson, Jean Glidden Henderson.",
i10550355,"New York, Oxford University Press, 1965.",512.897 F793,1,,  -  -    ,,"An introduction to numerical linear algebra, with exercises [by] L. Fox.",
i1055046x,"New York : Oxford University Press, 1974.",355.07 E47,2,,  -  -    ,0195018435 : $9.95,School for soldiers : West Point and the profession of arms / Joseph Ellis and Robert Moore.,X
i10550574,"New York, Wiley [1963]",512.897 P371,7,,  -  -    ,,A geometric introduction to linear algebra.,
i10550744,"New York, Reinhold Pub. Corp. [1961]",515.63 D776,1,,  -  -    ,,Handbook of vector and polyadic analysis.,
i10551086,"New York, Barnes & Noble [1967]",282.42 M612,2,1,  -  -    ,,"England and the Catholic Church under Queen Elizabeth. Translated by J. R. McKee. Introd. to the 1967 ed., by John Bossy.",
i10551104,"New York, Barnes & Noble [c1966]",370.1 S126,2,,  -  -    ,,J. A. Comenius and the concept of universal education.,
i10551438,"Cambridge [Eng.] The University Press, 1923-",270 C855,1,,  -  -    ,,"Five centuries of religion, by G. G. Coulton.",
i1055144x,"Cambridge [Eng.] The University Press, 1923-",270 C855,,,  -  -    ,,"Five centuries of religion, by G. G. Coulton.",
i10551542,"London, New York, Van Nostrand [1965]",516.83 S733,3,,  -  -    ,,Vector analysis.,
i10551955,"Princeton, N.J., Princeton University Press, 1968.",091 T946,12,1,  -  -    ,,Greek papyri; an introduction [by] E. G. Turner.,
i10552108,"New York, Chelsea House Publishers, 1974.",342.062 F911,5,,  -  -    ,835208028,United States v. Nixon; the President before the Supreme Court. Introductory essay by Alan Westin. Edited by Leon Friedman.,
i10552352,[Dublin] Dolmen Press [1973],686.209415 M648,2,,  -  -    ,,"The Dun Emer Press, later the Cuala Press. With a preface by Michael B. Yeats.",
i10552388,"Princeton, N.J., Princeton University Press, 1961.",519.92 B445A,1,,  -  -    ,,Adaptive control processes: a guided tour.,
i10552443,"New York : Holt, Rinehart and Winston, 1974, c1973.",192 A976C,3,,  -  -    ,0030131162 : $10.00,The central questions of philosophy / A. J. Ayer.,X
i10552571,"New York, Wiley [1963]",517.52 H393,2,,  -  -    ,,Multilinear analysis for students in engineering and science.,X
i10552595,"New York, Knopf; [distributed by Random House] 1974.",301.451 S535,1,,  -  -    ,394490843,All God's dangers; the life of Nate Shaw [compiled by] Theodore Rosengarten.,
i10552625,"New York, Academic Press [1964]",512.8 S617,1,,  -  -    ,,Elements of numerical analysis.,
i10552789,"New York, Macmillan, 1957.",343.2 K78P,4,,  -  -    ,,"Reflections on hanging. With a pref. by Edmond Cahn, and an afterword by Sydney Silverman.",
i10553010,"New York, London, McGraw-Hill Book Company, inc., 1943.",131 M847P,0,,  -  -    ,,"Physiological psychology, by Clifford T. Morgan ...",
i1055306x,"Amsterdam, New York, Elsevier Pub. Co., 1966.",541.3451 S545,0,,  -  -    ,,"Colloid chemistry, by A. Sheludko.",
i10553174,"New York, Prentice-Hall, 1953.",512.89 J68F,0,,  -  -    ,,First course in abstract algebra.,
i10553332,"New York, Wiley, 1965.",519.1 C877,1,,  -  -    ,,The theory of stochastic processes [by] D.R. Cox [and] H.D. Miller.,
i10553502,"New York, The National Council, Protestant Episcopal Church, 1950.",270 D271C,1,,  -  -    ,,"Chapters in church history, by Powel Mills Dawley with the assistance of the Author's [sic] Committee of the Department of Christian Education.",
i10553526,"Cambridge [Eng.] The University Press, 1925-",510.1 W592P2,0,,  -  -    ,,"Principia mathematica, by Alfred North Whitehead ... and Bertrand Russell ...",
i10553538,"Cambridge [Eng.] The University Press, 1925-",510.1 W592P2,0,,  -  -    ,,"Principia mathematica, by Alfred North Whitehead ... and Bertrand Russell ...",
i1055354x,"New York, M[onthly] R[eview Press] 1961.",327.1 M872,2,,  -  -    ,,"From Yalta to disarmament; cold war debate, by Joseph P. Morray.",
i10553721,"Boston, Houghton Mifflin, 1958.",364.36 R613S,3,,  -  -    ,,Sins of their fathers.,
i10553800,"Greenwich, Conn., Seabury Press, 1962.",220.92 A375,2,,  -  -    ,,The handbook of Biblical personalities [by] George M. Alexander.,
i10553812,"New York, Random House [1962]",194.9 G489G,2,,  -  -    ,,The philosopher and theology. Translated from the French by Cecile Gilson.,
i10553824,"Englewood Cliffs, N.J., Prentice-Hall [1958]",131.34 A161R,1,,  -  -    ,,The road to emotional maturity.,
i10554178,"New York, Hafner Pub. Co. [1960?]",517.2 Y78F,0,,  -  -    ,,The fundamental theorems of the differential calculus.,
i10554324,"New York, J. Messner inc. [1947]",301.636 M818H,2,,  -  -    ,,"The high cost of prejudice, by Bucklin Moon.",
i10554506,"New York, Bowker, 1938.",016.741 B694A,0,,  -  -    ,,American book illustrators; bibliographic check lists of 123 artists.,
i10554671,"New York, Macmillan [1966]",338.91 B195E,2,,  -  -    ,,The economics of poverty [essays],
i10554701,"Westport, Conn., Greenwood Press [1974]",370.1 P476A,6,,  -  -    ,083717046X,Pestalozzi. [Edited] by Lewis Flint Anderson.,ONLY PRATT
i10554713,"[London, New York] Cambridge University Press [1974]",515 R573,4,,  -  -    ,0521203902 0521098394 (pbk.),Mathematical methods for the physical sciences; an informal treatment for students of physics and engineering [by] K. F. Riley.,X
i10554798,"New York, Columbia University Press, 1975.",658.403 L933,1,,  -  -    ,0231037929 $10.00,"Why information systems fail [by] Henry C. Lucas, Jr.",X
i10554828,"Princeton, N.J., Princeton University Press [c1974]",200.973 Z36,1,1,  -  -    ,691071861,"Religious movements in contemporary America, edited by Irving I. Zaretsky and Mark P. Leone.",
i10554919,"New York, Petrocelli/Charter, 1975.",658.403 A211,1,,  -  -    ,884052966,Management of information technology--case studies.,X
