Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10441384,"Cambridge, Harvard University Press, 1964.",355.0947 W855,1,,  -  -    ,,Soviet strategy at the crossroads [by] Thomas W. Wolfe.,
i10441542,"New York, Monthly Review Press [1973, c1972]",301.321 M263,5,,  -  -    ,$7.95,"The myth of population control; family, caste, and class in an Indian village.",
i10441712,"Lexington, Mass., Lexington Books [1973]",301.16 S617,0,,  -  -    ,669854239,Feedback and society; a study of the uses of mass channels for coping [by] Benjamin D. Singer.,
i10441724,"[New York, Scribner, 1972]",343.014 M374,4,,  -  -    ,0684128446 $8.95,"Court-martial; a black man in America [by] John F. Marszalek, Jr.",X
i10441736,"New York, Academic Press, 1972.",541.042 P927,1,,  -  -    ,123133505,"Preparative methods in solid state chemistry, edited by Paul Hagenmuller.",
i10441931,"New York, Praeger [1972]",331.137 F911,6,,  -  -    ,$16.50,"Unemployment in the urban core; an analysis of thirty cities with policy recommendations [by] Stanley L. Friedlander, assisted by Robert Shick. Foreword by Eli Ginzberg.",
i10441979,"Detroit, Balamp Pub. [1972]",378.111 B821,0,,  -  -    ,,The academic department or division chairman: a complex role. Edited by James Brann and Thomas A. Emmet. With contributions by: J. Stanley Ahmann [and others],
i10441980,"[Washington, American Enterprise Institute for Public Policy Research [1972]",336.27 M166,5,,  -  -    ,$3.00,"Value added tax: two views [by] Charles E. McLure, Jr. [and] Norman B. Ture.",
i10442054,"New York, Wiley [1973]",665.5 I59,2,,  -  -    ,470401559,"Modern petroleum technology. Edited by G. D. Hobson, in collaboration with W. Pohl.",
i10442066,"New York, McGraw-Hill [1973, c1969]",660.2 W628C,9,,  -  -    ,007070080X,Conservation of mass and energy [by] John C. Whitwell [and] Richard K. Toner.,X
i10442108,"Lexington, Mass., Lexington Books [1973]",301.54 R288F,6,,  -  -    ,669867772,Federal housing subsidies: how are they working? [By] Anthony Downs [senior vice president],
i10442376,"Washington, Office of the Chief of Military History, United States Army; [for sale by the Superintendent of Documents, U.S. Govt. Print. Off.] 1966.",355.41 H972,1,,  -  -    ,,"The sinews of war: Army logistics, 1775-1953, by James A. Huston.",
i10442388,"New York, Columbia University Press, 1966.",355.3 C258,3,,  -  -    ,,The politics of military unification; a study of conflict and the policy process.,X
i1044239x,"San Francisco, Jossey-Bass, 1972.",362.7 P762,3,,  -  -    ,0875891500 $9.50,"Roots of futility [by] Norman A. Polansky, Robert D. Borgman [and] Christine De Saix.",X
i10442406,"Princeton, N.J., Van Nostrand [1964]",512.896 W429,11,,  -  -    ,,Matrix analysis for electrical engineers.,X
i10442418,"Ithaca, Cornell University Press, 1950.",323.4 G316S,2,,  -  -    ,,"Security, loyalty, and science.",
i1044242x,"New York, McGraw-Hill [c1967]",330.82 S193R2,2,,  -  -    ,,"Readings in economics [edited by] Paul A. Samuelson, John R. Coleman [and] Felicity Skidmore.",
i10442510,"London, Toronto, Harrap; Paris, Unesco [1966]",655 E74,0,,  -  -    ,,The book revolution.,
i1044256x,"Oxford, Clarendon Press, 1964.",070.50942 B261,0,,  -  -    ,,Free trade in books; a study of the London book trade since 1800.,
i10442583,"New York, McGraw-Hill [1966]",655.473 M182,0,,  -  -    ,,Book publishing in America [by] Charles A. Madison.,
i10442595,"New York, McGraw-Hill [1966]",655.473 M182,1,1,  -  -    ,,Book publishing in America [by] Charles A. Madison.,
i10442601,"Boston, Beacon Press [1960]",323.4 H237C,3,,  -  -    ,,Comstockery in America; patterns of censorship and control.,
i10442613,"Chicago, American Library Association, 1960.",323.445 D751F,3,,  -  -    ,,The first freedom; liberty and justice in the world of books and reading.,
i10443058,"Charlottesville, Published for the Bibliographical Society of the University of Virginia [by the] University Press of Virginia [1965]",655.21 S587,18,,  -  -    ,,"Typefounding in America, 1787-1825 [by] Rollo G. Silver.",X
i10443083,"Boston, Little, Brown, 1905 [c1904]",327.73 E23,0,,  -  -    ,,"The Monroe doctrine, by T. B. Edgington.",
i10443447,"Charlottesville, Published for the Bibliographical Society of the University of Virginia [by] University Press of Virginia [1966]",655.173 K19,0,,  -  -    ,,Books in America's past; essays honoring Rudolph H. Gjelsness.,
i10443599,"New York, Atheneum, 1968.","070.50973 E49, v.1",0,,  -  -    ,,"Time, inc.: the intimate history of a publishing enterprise, 1923-1941.",X
i10443952,"[Bloomington, Ind., 1959]",655.447 G672P,1,,  -  -    ,,Publishing in the U.S.S.R.,
i10444087,New York [1957],070.50973 W676F,0,,  -  -    ,,"The first one hundred and fifty years: a history of John Wiley and Sons, incorporated, 1807-1957.",
i10444154,"New York, B. Franklin, 1965.",070.50942 R839L,0,,  -  -    ,,"Literary, political, scientific, religious & legal publishing, printing & bookselling in England, 1551-1700: twelve studies. With a pref. by Donald G. Wing.",
i10444166,"New York, B. Franklin, 1965.",070.50942 R839L,0,,  -  -    ,,"Literary, political, scientific, religious & legal publishing, printing & bookselling in England, 1551-1700: twelve studies. With a pref. by Donald G. Wing.",
i10444191,"New York, G.P. Putnam's sons, 1896-97.",002.0902 P991B,1,,  -  -    ,,"Books and their makers during the middle ages; a study of the conditions of the production and distribution of literature from the fall of the Roman empire to the close of the seventeenth century, by Geo. Haven Putnam.",
i10444270,"New York, Reinhold Pub. Corp. [1967]",655.5 W746,8,,  -  -    ,,The design of books.,
i10444294,"New York, Reinhold Pub. Corp. [1967]",655.5 W746,0,0,  -  -    ,,The design of books.,
i10444452,"New York, Knopf, 1965.",091 D485,2,,  -  -    ,,Testaments of time; the search for lost manuscripts and records.,
i10444464,"New York, Knopf, 1965.",091 D485,0,1,  -  -    ,,Testaments of time; the search for lost manuscripts and records.,
i1044452x,"New York, Simon and Schuster, 1952.",335 B571P,0,,  -  -    ,,In place of fear.,
i10444968,"London, New York, Abelard-Schuman [1957]",070.5 L523L,1,,  -  -    ,,"The life of the book; how the book is written, published, printed, sold, and read.",
i10445146,"New Brunswick, N.J., Graduate School of Library Service, Rutgers, the State University; distributed by Rutgers University Press, 1960.",686.43 H394P,0,,  -  -    ,,"Production of micro-forms, by Reginald Hawkins.",
i10445158,"London, Longman, Brown, Green, and Longmans, 1841. London, Gregg P. in association with the Archive P., 1966.",655.1 S264,0,,  -  -    ,,A dictionary of the art of printing.,
i10445262,"New York, Harper & Row [1966]",131.34 F932E,1,,  -  -    ,,"Dialogue with Erich Fromm, by Richard I. Evans.",
i10445444,"Philadelphia, University of Pennsylvania Press [1960]",093 B928F,1,,  -  -    ,,"The fifteenth century book: the scribes, the printers, the decorators.",
i10445523,"Port Washington, N.Y., Kennikat Press [1964, c1960]",098.1 G479,,,  -  -    ,,Burned books; neglected chapters in British history and literature.,
i10445535,"Port Washington, N.Y., Kennikat Press [1964, c1960]",098.1 G479,,,  -  -    ,,Burned books; neglected chapters in British history and literature.,
i10445560,"Minneapolis, University of Minnesota Press [1956]",108 F297F,0,,  -  -    ,,"The foundations of science and the concepts of psychology and psychoanalysis, edited by Herbert Feigl and Michael Scriven.",
i1044581x,"New York, Bowker [1965]",686.2 L479B,3,,  -  -    ,,Bookmaking: the illustrated guide to design & production.,
i10445821,"New York, Bowker [1965]",686.2 L479B,,,  -  -    ,,Bookmaking: the illustrated guide to design & production.,
i10445845,"New York, Bowker [1965]",686.2 L479B,0,,  -  -    ,,Bookmaking: the illustrated guide to design & production.,
i10445961,"Hamburg, E. Hauswedell [1966]",655.4 T222,0,,  -  -    ,,Bibliopola; Bilder und Texte aus der Welt des Buchhandels. Pictures and texts about the book trade. Images et textes sur la librairie. [English translation: Frederick Plaat. Traduction francaise: Bernard Ernst].,
i10445973,"Hamburg, E. Hauswedell [1966]",655.4 T222,0,,  -  -    ,,Bibliopola; Bilder und Texte aus der Welt des Buchhandels. Pictures and texts about the book trade. Images et textes sur la librairie. [English translation: Frederick Plaat. Traduction francaise: Bernard Ernst].,
i10446023,"Norman, University of Oklahoma Press [1950-62]",655.4 J65H,1,,  -  -    ,,The House of Beadle and Adams and its dime and nickel novels; the story of a vanished literature. With a foreword by John T. McIntyre.,
i10446035,"Norman, University of Oklahoma Press [1950-62]",655.4 J65H,0,,  -  -    ,,The House of Beadle and Adams and its dime and nickel novels; the story of a vanished literature. With a foreword by John T. McIntyre.,
i10446126,"New York, P.C. Duschnes, 1947.",010 T185C,2,1,  -  -    ,,"Carrousel for bibliophiles, a treasury of tales, narratives, songs, epigrams and sundry curious studies relating to a noble theme.",
i10446278,"New York, Harper & Row [1963]",252 K53,16,,  -  -    ,,Strength to love.,
i10446333,"Cambridge, Harvard University Press, 1965.",016.709 F852,0,,  -  -    ,,Pre-Raphaelitism; a bibliocritical study [by] William E. Fredeman.,
i10446357,"Minneapolis, University of Minnesota Press [1962]",016.72 H676,3,,  -  -    ,,"American architectural books; a list of books, portfolios, and pamphlets on architecture and related subjects published in America before 1895.",
i10446412,"New York, Van Nostrand Reinhold, c1969]",690.02 F172,1,,  -  -    ,0442223641 $5.95,VNR metric handbook [by] Leslie Fairweather and Jan A. Sliwa.,ONLY PRATT
i10446473,"Baltimore, Johns Hopkins University Press [1973]",331.4 C7485,5,,  -  -    ,0801814758 080181474X (pbk),Corporate lib: women's challenge to management. Edited by Eli Ginzberg and Alice M. Yohalem.,X
i1044662x,"New York, Appleton-Century-Crofts [1972]",108 F297N,1,,  -  -    ,,"New readings in philosophical analysis. Edited by Herbert Feigl, Wilfrid Sellars [and] Keith Lehrer.",
i10446692,"Englewood Cliffs, N.J., Prentice-Hall [1973]",365.973 A512,9,,  -  -    ,0137108222 0137108141 (pbk) $6.95,"Prisoners in America. [Lloyd E. Ohlin, editor]",X
i10446758,"New York, Published for Imperial Chemical Industries by Hafner Pub. Co., 1972.",519.5 D256,1,1,  -  -    ,005002437X,"Statistical methods in research and production, with special reference to the chemical industry. Edited by Owen L. Davies and Peter L. Goldsmith.",
i1044676x,[New York] Quadrangle Books [1972],323.44 N277,1,,  -  -    ,0812902920 $12.50,"Databanks in a free society; computers, record-keeping, and privacy; report [by] Alan F. Westin, project director [and] Michael A. Baker, assistant project director.",X
i10446898,"New York, Knopf; [distributed by Random House] 1973.",323.4 S755,1,,  -  -    ,0394473345 $6.95,Photographs of my father.,X
i10446916,"New York, Praeger Publishers [1973]",362.11 G812,2,,  -  -    ,,Hospital efficiency and public policy [by] Harry I. Greenfield.,
i10446928,"New York, Academic Press, 1973.",664 S849,2,,  -  -    ,126702500,Introduction to food science and technology [by] George F. Stewart and Maynard A. Amerine.,
i10446953,"New York, Praeger [1972]",379.123 H669,21,,  -  -    ,$13.50,"Program budgeting for primary and secondary public education; current status and prospects in Los Angeles [by] Werner Z. Hirsch, Morton J. Marcus [and] Robert M. Gay.",
i10446989,"New York, Praeger [1973]",353.001 S525,0,,  -  -    ,$12.50,Position classification: a behavioral analysis for the public service [by] Jay M. Shafritz.,
i10446990,"New York, Praeger [1973]",301.32947 A442,0,,  -  -    ,$16.50,The nationality question in Soviet Central Asia. Edited by Edward Allworth.,
i10447015,"Boston, Houghton Mifflin Co. [1972, c1973]",380.5 F246,6,,  -  -    ,039514034X,Modern transportation; selected readings. Edited by Martin T. Farris [and] Paul T. McElhiney.,X
i10447179,"Oxford, New York, Pergamon Press [1967]",016.72 S645,3,,  -  -    ,,"How to find out in architecture and building; a guide to sources of information, by D. L. Smith.",
i10447271,"New York, Macmillan Co., 1947.",016 M921G,0,,  -  -    ,,Golden multitudes; the story of best sellers in the United States.,
i1044743x,"New York, Sheed and Ward [1964]",301.636 D184,1,,  -  -    ,,"Black, white, and gray; twenty-one points of view on the race question.",
i10447441,"New York, Random House [1966, c1965]",323.4 F233,2,,  -  -    ,,"Freedom, when? With an introd. by Jacob Cohen.",X
i10447581,"New York, N.Y. : Pantheon Books, c1945.",398.2 T838R,0,,  -  -    ,,The Romance of Tristan and Iseult.,
i10447660,"New York, Harper [1962]",322.4 L839,2,,  -  -    ,,The Negro revolt.,
i10447672,"Princeton, N.J., Princeton University Press, 1958.",539.72 A427N,1,,  -  -    ,,The neutrino.,
i10447714,"Boulder, Colo., National Center for Higher Education Management Systems at Western Interstate Commission for Higher Education, 1971.",378.107 G558,0,,  -  -    ,,"Statewide planning for postsecondary education: issues and design, edited by Lyman A. Glenny and George B. Weathersby.",
i10447891,"New York, Plenum Press, 1967.",610.28 C517,1,,  -  -    ,,"Chemical engineering in medicine and biology, edited by Daniel Hershey.",
i10447908,"New York, Teachers college, Columbia university, 1919 [c1913]",311 T499,0,,  -  -    ,,"An introduction to the theory of mental and social measurements, by Edward L. Thorndike.",
i10447945,"New York, Wiley-Interscience [c1972]",614.791 L856Q,4,2,  -  -    ,,Quantity food sanitation.,
i10447969,"New York, Appleton-Century-Crofts [1955]",327.07 W952,2,,  -  -    ,,The study of international relations.,
i1044807x,"Cambridge [Eng.] University Press, 1952.",655.4 B471E,0,,  -  -    ,,"English books & readers, 1475-1557, being a study in the history of the book trade from Caxton to the incorporation of the Stationers' Company.",
i10448214,"Boston, Houghton Mifflin, 1972.",301.31 B658,1,,  -  -    ,0395140986 $5.95,"Blueprint for survival, by the editors of The Ecologist: Edward Goldsmith [and others]",X
i1044838x,"New York, Praeger Publishers [1973, c1972]",370.193 M369,5,,  -  -    ,$13.50,Children and the urban environment: a learning experience; evaluation of the WGBH-TV educational project. Foreword by Dwight F. Rettie.,
i1044841x,"New York, International Universities Press [1973]",155.44 F889,2,1,  -  -    ,082366872X $17.50,"Infants without families. Reports on the Hampstead Nurseries, 1939-1945. Written in collaboration with Dorothy Burlingham.",X
i10448470,"New York, Harper & Row [1972, c1973]",301.14 P966,2,,  -  -    ,60452870,Intercommunication among nations and peoples. Edited by Michael H. Prosser. Assisted by William J. Starosta.,
i10448512,"Indianapolis, Bobbs-Merrill [1973]",309.173 Z78,2,,  -  -    ,067251687X 0672609363 (pbk),Postwar America: 1945-1971.,X
i10448536,"New York, Published in cooperation with the Institute of Government and Public Affairs, University of California, Los Angeles [by] Praeger Publishers [1973]",320.973 H669,1,,  -  -    ,,"Governing urban America in the 1970s, edited by Werner Z. Hirsch [and] Sidney Sonenblum.",
i10448615,"New York, McGraw-Hill [1973]",331.11 G393N,1,,  -  -    ,0070232865 $12.50,"New York is very much alive: a manpower view [by] Eli Ginzberg and the Conservation of Human Resources staff, Columbia University.",X
i10448731,"Santa Barbara, Calif., ABC-Clio [1973]",070.50942 C713,1,1,  -  -    ,874360943,The story of street literature; forerunner of the popular press [by] Robert Collison.,
i10448871,"New York, H. Holt and Company [1946]",191.9 C678F,0,,  -  -    ,836915984,The faith of a liberal; selected essays by Morris R. Cohen.,
i10448895,"New Haven, Yale University Press, 1967.",401 O58,2,,  -  -    ,,"The presence of the word; some prolegomena for cultural and religious history, by Walter J. Ong.",
i10448901,[Chicago] Playboy Press [1972],336.36 B258,1,,  -  -    ,$7.95,"Great business disasters; swindlers, bunglers, and frauds in American industry.",
i10448962,"New York, Harper & Row [1967]",070.50973 H295EX,1,,  -  -    ,,The house of Harper; one hundred and fifty years of publishing.,
i10449267,"New York, Watson-Guptill Publications [1970], 1978 printing.",659.1324 C266A1,3,,  -  -    ,0823001504 $7.50,Advertising agency and studio skills; a guide to the preparation of art and mechanicals for reproduction.,
i10449279,"New York, Watson-Guptill Publications [1970], 1978 printing.",659.1324 C266A1,0,,  -  -    ,0823001504 $7.50,Advertising agency and studio skills; a guide to the preparation of art and mechanicals for reproduction.,
i10449383,"Cambridge, Harvard University Press, 1962.",338.91 G148,,,  -  -    ,,Economic development in perspective.,
i10449577,"Madras, Ganesh, 1969.",181.4 M214,0,,  -  -    ,,"The philosophy of Advaita, with special reference to Bharatitirtha-Vidyaranya, by T.M.P. Mahadevan. With a foreword by S. Radhakrishnan.",
i10449589,"Chicago, University of Chicago Press [1972]",152 A694,2,,  -  -    ,226027570,Charles Henry and the formation of a psychophysical aesthetic [by] Jose A. Arguelles.,
i10449620,"Evanston, Northwestern University Press, 1973.",193 S322,33,,  -  -    ,810103796,"Selected philosophical essays. Translated, with an introd., by David R. Lachterman.",
i10449644,"New York, Dodd, Mead [1973, c1972]",341.44 B732,3,,  -  -    ,0396064175 $10.00,Pacem in maribus. Edited by Elisabeth Mann Borgese.,X
i10449735,"Garden City, N.Y., Doubleday, 1973.",345.0231 N737,2,,  -  -    ,0385039255 $10.00,The implosion conspiracy.,X
i10449796,"New York, Grossman, 1973.",331.25 N135,1,,  -  -    ,0670793906 0670793914 (pbk) $5.95,You and your pension [by] Ralph Nader and Kate Blackwell.,X
i10449802,"Boston, Allyn and Bacon [1973]",301.36 W239,2,,  -  -    ,,Cities in change: studies on the urban condition [by] John Walton [and] Donald E. Carns.,
i10449851,"New York, Plenum Press, 1973.",541.37 B665,1,,  -  -    ,306305909,A workbook of electrochemistry [by] John O'M. Bockris and Ronald A. Fredlein.,
i10449930,"New York, Oxford University Press, 1973.",301.31 Y73,0,,  -  -    ,0195016386 $7.50,Power over people [by] Louise B. Young.,X
i10449942,"Cambridge, Mass., Schenkman Pub. Co.; [distributed by General Learning Press, Morristown, N.J., 1973]",301.36 H826,3,,  -  -    ,,The functions of cities [by] Fran P. Hosken.,
i10450026,[Albany] 1971.,333.709747 N532,0,,  -  -    ,,The challenge of the seventies: a managed environment for New York State; report.,X
i10450051,"San Francisco, W. H. Freeman [1973]",660 H217,2,,  -  -    ,0716708787 0716708779 (pbk.),Chemistry in the environment; readings from Scientific American. With introductions by Carole L. Hamilton.,X
i10450294,"Baltimore, Published for Resources for the Future by Johns Hopkins University Press [1973]",333.337 M689,0,,  -  -    ,080181491X,Modernizing urban land policy Edited by Marion Clawson.,X
i10450312,"New York, Praeger [1973]",331.133 D814,0,,  -  -    ,$20.00,Reform in trade union discrimination in the construction industry: Operation Dig and its legacy.,X
i10450336,"Urbana, University of Illinois Press [1973]",309.29773 J92,3,,  -  -    ,0252002539 $7.95,The politics of urban planning; the East St. Louis experience [by] Dennis R. Judd [and] Robert E. Mendelson.,X
i10450373,"New York, Praeger Publishers [1973]",331.25 K75,0,,  -  -    ,$17.50,Private assumption of public responsibilities: the role of American business in urban manpower programs.,X
i10450397,"New York, Praeger [1973]",331.04 K96,2,,  -  -    ,,American labor and the multinational corporation. Edited by Duane Kujawa. Foreword by Robert G. Hawkins.,
i10450592,"New York, Intext Educational Publishers [1973]",624.183 W246R2,45,,  -  -    ,700224300,Reinforced concrete design [by] Chu-Kia Wang [and] Charles G. Salmon.,
i10450683,"New York, Praeger [1973]",331.89 H823,14,,  -  -    ,,Municipal labor relations in New York City; lessons of the Lindsay-Wagner years [by] Raymond D. Horton.,
i10450737,"New York, Harper [1947]̃",396 L962M,1,,  -  -    ,,Modern woman: the lost sex.,
i10450865,"Chicago, H. Regnery, 1963.",189.4 P376,2,,  -  -    ,,"The Middle Ages and philosophy ; some reflections on the ambivalence of modern scholasticism, by Anton C. Pegis.",
i10450907,"Princeton, N.J. : Princeton University Press, c1978.",333.32 B658,2,,  -  -    ,0691052662 : $27.50. 0691100675 pbk. : $12.50,The end of the old order in rural Europe / Jerome Blum.,X
i10451122,"New York, Shengold Publishers [1963-",296.4 W914,5,,  -  -    ,,"The graphic history of the Jewish heritage; an encyclopedic presentation. [English translations by Sidney B. Hoenig, Jacob Sloan, and David Segal]",
i10451158,"Chicago, University of Chicago Press [1948]",192.1 A546P,8,,  -  -    ,,The philosophy of Francis Bacon.,
i10451183,"Chicago, Ill., University of Chicago Press [1922]",301.633 I29N,,,  -  -    ,,The Negro in Chicago; a study of race relations and a race riot by the Chicago commission on race relations.,
i10451249,"Indianapolis, Bobbs-Merrill [c1957]",192 M645,0,,  -  -    ,,Autobiography. With an introd. by Currin V. Shields.,
i10451328,"New York, Harper & Row [1973]",128 S167,2,,  -  -    ,006013738X $6.95,The survival of the wisest [by] Jonas Salk.,X
i10451377,"New York, Praeger [1973]",331.137 Y39,0,,  -  -    ,$16.50,Year-round employment in the construction industry: a systems analysis [by] Jerome B. Gordon [and others],
i10451407,"New York, P. H. Wyden [1972]",301.4153 E47,1,1,  -  -    ,$5.95,The civilized couple's guide to extramarital adventure.,ONLY PRATT
i1045147x,"New York, Schocken Books [1973, c1972]",301.45 F781,0,,  -  -    ,805234829,"The fourth world; victims of group oppression, eight reports from the field work of the Minority Rights Group. Edited by Ben Whitaker.",
i10451481,"New York, Appleton-Century-Crofts [1973]",150.19 K29,1,,  -  -    ,,The definition of psychology [by] Fred S. Keller.,
i10451729,"Philadelphia, Lippincott [1973]",301.451 B181D,9,,  -  -    ,039700916X 0397009488 (pbk) $2.45,A dialogue [by] James Baldwin [and] Nikki Giovanni. Foreword by Ida Lewis. Afterword by Orde Coombs.,X
i10451730,"Philadelphia, Lippincott [1973]",301.451 B181D,3,,  -  -    ,039700916X 0397009488 (pbk) $2.45,A dialogue [by] James Baldwin [and] Nikki Giovanni. Foreword by Ida Lewis. Afterword by Orde Coombs.,X
i10451742,"Philadelphia, Lippincott [1973]",301.451 B181D,1,,  -  -    ,039700916X 0397009488 (pbk) $2.45,A dialogue [by] James Baldwin [and] Nikki Giovanni. Foreword by Ida Lewis. Afterword by Orde Coombs.,X
i10451870,[Toronto] University of Toronto Press [1972],301.2971 M695,3,,  -  -    ,0802018807 0802061435 (pbk.) $3.50,"The Americanization of Canada [by] Samuel E. Moffett, with an introd. by Allan Smith.",X
i10451900,"New York, Harper [c1956]",301 C487P2,0,,  -  -    ,,"The proper study of mankind, by Stuart Chase in consultation with Edmund deS. Brunner.",
i1045200x,"Garden City, N.Y., Doubleday [c1967]",573.2 H859M2,4,,  -  -    ,,Mankind in the making; the story of human evolution [by] William Howells. Drawings by Janis Cirulis.,
i10452072,"New York, Harper & Row [1965]",210 T264,5,,  -  -    ,,Hymn of the universe. [Translated by Simon Bartholomew],
i10452199,"Cambridge, Harvard University Press, 1965.",388 M612,2,,  -  -    ,,"The urban transportation problem [by] J. R. Meyer, J. F. Kain [and] M. Wohl.",
i10452205,"Cambridge, Harvard University Press, 1965.",388 M612,0,1,  -  -    ,,"The urban transportation problem [by] J. R. Meyer, J. F. Kain [and] M. Wohl.",
i10452217,"Cambridge, Harvard University Press, 1965.",388 M612,6,,  -  -    ,,"The urban transportation problem [by] J. R. Meyer, J. F. Kain [and] M. Wohl.",
i10452229,"New York, Harcourt, Brace [1953]",340.6 O96P,0,,  -  -    ,,The psychiatrist and the law.,ONLY PRATT
i10452254,"Washington, Smithsonian Institution, 1933.",530 S664A3,0,,  -  -    ,,Smithsonian physical tables.,
i10452308,"[Evanston, Ill.] Northwestern University Press, 1967.",142.7 P523,5,,  -  -    ,,"Phenomenology of willing and motivation and other phaenomenologica. Translated, with an introd. and supplementary essays, by Herbert Spiegelberg.",
i10452710,"Boston, Houghton Mifflin [1973]",519.5 B835,1,,  -  -    ,395042321,Statistics: with a view toward applications.,X
i10452795,"New York, Praeger [1973]",301.321 P662,1,,  -  -    ,,"World population crisis; the United States response. Foreword by George H. Bush, Jr.",
i10452837,"New York, Praeger [1973]",301.451 W724,1,,  -  -    ,$17.50,Black community control; a study of transition in a Texas ghetto [by] Joyce E. Williams.,
i10452928,"New York, Holt, Rinehart and Winston [1973]",327.174 N548,0,,  -  -    ,0030016312 $7.95,Cold dawn: the story of SALT.,X
i10452977,"New York, Praeger [1973]",353.0081 U58,2,,  -  -    ,$10.00,"Administration of the Freedom of information act; an evaluation of government information programs under the act, 1967-72. Foreword by William S. Moorhead.",
i10452990,"Washington, American Council on Education [1973]",331.89 C312,1,,  -  -    ,0826814015 $9.00,Collective bargaining comes to the campus [by] Robert K. Carr [and] Daniel K. VanEyck.,X
i10453039,"Oxford, New York, Pergamon Press [1973]",309.25 C875,1,,  -  -    ,80170196,"Sub-regional planning studies: an evaluation, by T. M. Cowling and G. C. Steeley.",
i1045312x,"Englewood Cliffs, N.J., Prentice-Hall [1974]",658.4 M148,1,1,  -  -    ,0131701592 $13.95,"Contemporary management: issues and viewpoints. Joseph W. McGuire, editor.",ONLY PRATT
i1045343x,"New York, Time, inc. [1965]",616 D817H,12,2,  -  -    ,,"Health and disease, by Rene Dubos, Maya Pines, and the editors of Life.",
i10453441,"New York, Harper [1962]",111.1 K47zLo,1,,  -  -    ,,Kierkegaard.,
i10453453,"New York, Harper [1962]",111.1 K47zLo,1,,  -  -    ,,Kierkegaard.,
i1045360x,"New York, Wiley [1955]",152.7 A441T,3,,  -  -    ,,Theories of perception and the concept of structure; a review and critical analysis with an introduction to a dynamic-structural theory of behavior.,
i10453751,"New York, Farrar, Straus and Giroux [1965]",136.1 S839,2,,  -  -    ,,The flight from woman.,
i10453891,"New York, Barnes & Noble [1953?]",320.9 C286,0,,  -  -    ,,A history of mediaeval political theory in the West.,
i10453908,"New York, Barnes & Noble [1953?]",320.9 C286,0,,  -  -    ,,A history of mediaeval political theory in the West.,
i1045391x,"New York, Barnes & Noble [1953?]",320.9 C286,0,1,  -  -    ,,A history of mediaeval political theory in the West.,
i10453921,"New York, Barnes & Noble [1953?]",320.9 C286,0,,  -  -    ,,A history of mediaeval political theory in the West.,
i10453933,"New York, Barnes & Noble [1953?]",320.9 C286,0,,  -  -    ,,A history of mediaeval political theory in the West.,
i10453945,"New York, Barnes & Noble [1953?]",320.9 C286,0,,  -  -    ,,A history of mediaeval political theory in the West.,
i10453969,"New York, Holt, Rinehart and Winston [1973]",150.72 K39F2,0,,  -  -    ,30854628,Foundations of behavioral research [by] Fred N. Kerlinger.,
i10453970,"New York, Holt, Rinehart and Winston [1973]",150.72 K39F2,,,  -  -    ,30854628,Foundations of behavioral research [by] Fred N. Kerlinger.,
i10453994,"New York, Holt, Rinehart and Winston [1973]",150.72 K39F2,,,  -  -    ,30854628,Foundations of behavioral research [by] Fred N. Kerlinger.,
i10454007,"New York, Holt, Rinehart and Winston [1973]",150.72 K39F2,,,  -  -    ,30854628,Foundations of behavioral research [by] Fred N. Kerlinger.,
i10454044,"Boston, Houghton Mifflin [1973]",301.185 N211,7,,  -  -    ,395126584,Groups: theory and experience [by] Rodney W. Napier [and] Matti K. Gershenfeld.,
i10454081,"New York, Praeger [1973]",354.71 C991,0,,  -  -    ,$17.50,Program budgeting for welfare; a case study of Canada.,
i10454093,"Indianapolis, Bobbs-Merrill [c1972]",388.4 H446,11,,  -  -    ,$7.95,Highways to nowhere; the politics of city transportation.,X
i10454111,"New York, Harper & Row [1973]",371.33 W832A5,0,,  -  -    ,60471727,Instructional technology; its nature and use [by] Walter A. Wittich [and] Charles F. Schuller.,
i10454202,"New York, Oxford University Press, 1973.",152.434 M758M2,2,,  -  -    ,0195016815 $8.50,Man and aggression. Contributors: S. A. Barnett [and others],X
i1045424x,"Indianapolis, Bobbs-Merrill [c1972]",301.16 A769,2,,  -  -    ,$8.95,"Deadline for the media; today's challenges to press, TV and radio.",X
i10454469,"New York, The American folk-lore society, G. E. Stechert and co., agents; New York, Kraus Reprint, 1969.",398.2 P267,6,1,  -  -    ,,"Kiowa tales, by Elsie Clews Parsons.",
i10454536,"Garden City, N.Y., Doubleday, 1967.",311.2 P252,3,,  -  -    ,,Basic statistics; a college course guide.,ONLY PRATT
i1045455x,"New York, Praeger [1973]",378.01 J76,0,1,  -  -    ,$6.95,Uncle Tom's campus.,
i10454652,"London, Hogarth Press, 1965.",131.34 F889PSY,0,1,  -  -    ,,"A psycho-analytic dialogue: the letters of Sigmund Freud and Karl Abraham, 1907-1926. Edited by Hilda C. Abraham and Ernst L. Freud. Translated by Bernard Marsh and Hilda C. Abraham.",
i10454779,"Cleveland, World Pub. Co. [1958]",296 S121C,9,,  -  -    ,,The course of modern Jewish history.,
i10454834,"New York, Columbia University [1956]",330.1 K96,0,,  -  -    ,,Introduction to Keynesian dynamics.,
i10454846,"New York, Columbia University Press, 1958.",341.67 M527I,2,,  -  -    ,,Inspection for disarmament.,
